SubjNo,List,word,prime_semantics,info,len,ValMn,correct response,given response,match?,rt,date,frameRate,
1,1,hate,negative,short negative,4,2.12,up,up,1,2.23422840059,2016_Aug_10_0907,85.0428763129,
1,1,cocaine,negative,long negative,7,3.37,down,down,1,5.92732565785,2016_Aug_10_0907,85.0428763129,
1,1,rape,negative,short negative,4,1.25,down,down,1,2.11668619856,2016_Aug_10_0907,85.0428763129,
1,1,bomb,negative,short negative,4,2.1,down,up,0,7.53858686623,2016_Aug_10_0907,85.0428763129,
1,1,fire,negative,short negative,4,3.22,down,None,0,None,2016_Aug_10_0907,85.0428763129,
1,1,deformed,negative,long negative,8,2.41,down,down,1,3.1399076581,2016_Aug_10_0907,85.0428763129,
1,1,hat,neutral,short neutral,3,5.46,down,down,1,1.36399038095,2016_Aug_10_0907,85.0428763129,
1,1,sad,negative,short negative,3,1.61,down,down,1,1.24635388704,2016_Aug_10_0907,85.0428763129,
1,1,blister,negative,long negative,7,2.88,down,down,1,4.58654711483,2016_Aug_10_0907,85.0428763129,
1,1,passage,neutral,long neutral,7,5.28,up,up,1,1.23461775548,2016_Aug_10_0907,85.0428763129,
1,1,furious,negative,long negative,7,1.96,down,down,1,1.02290939833,2016_Aug_10_0907,85.0428763129,
1,1,sadness,negative,long negative,7,2.21,up,None,0,None,2016_Aug_10_0907,85.0428763129,
1,1,huge,neutral,short neutral,4,5.39,up,up,1,0.964096924353,2016_Aug_10_0907,85.0428763129,
1,1,van,neutral,short neutral,3,4.97,down,down,1,1.23460396449,2016_Aug_10_0907,85.0428763129,
1,1,hospital,neutral,long neutral,8,5.04,down,down,1,0.822953529499,2016_Aug_10_0907,85.0428763129,
1,1,religion,neutral,long neutral,8,5.07,down,None,0,None,2016_Aug_10_0907,85.0428763129,
1,1,jugs,neutral,short neutral,4,5.65,up,up,1,0.919637662613,2016_Aug_10_0907,85.0428763129,
1,1,sob,negative,short negative,3,2.03,up,up,1,1.18753788513,2016_Aug_10_0907,85.0428763129,
1,1,bulb,neutral,short neutral,4,5.17,up,up,1,1.11700788139,2016_Aug_10_0907,85.0428763129,
1,1,flu,negative,short negative,3,2.52,down,None,0,None,2016_Aug_10_0907,85.0428763129,
1,1,cult,negative,short negative,4,2.48,down,down,1,1.070729492,2016_Aug_10_0907,85.0428763129,
1,1,flee,negative,short negative,4,3.29,up,up,1,0.964082812643,2016_Aug_10_0907,85.0428763129,
1,1,foul,negative,short negative,4,2.81,down,None,0,None,2016_Aug_10_0907,85.0428763129,
1,1,impotent,negative,long negative,8,2.81,up,up,1,1.41299585821,2016_Aug_10_0907,85.0428763129,
1,1,blowdryer,neutral,long neutral,9,5.31,down,down,1,1.45807154508,2016_Aug_10_0907,85.0428763129,
1,1,rot,negative,short negative,3,2.68,up,up,1,1.44632579191,2016_Aug_10_0907,85.0428763129,
1,1,wool,neutral,short neutral,4,5.27,down,down,1,1.66976803557,2016_Aug_10_0907,85.0428763129,
1,1,feat,neutral,short neutral,4,5.62,down,down,1,1.28165304566,2016_Aug_10_0907,85.0428763129,
1,1,weep,negative,short negative,4,1.8,down,down,1,1.44635177028,2016_Aug_10_0907,85.0428763129,
1,1,mushroom,neutral,long neutral,8,5.78,down,None,0,None,2016_Aug_10_0907,85.0428763129,
1,1,blackmail,negative,long negative,9,2.95,up,up,1,1.12873888142,2016_Aug_10_0907,85.0428763129,
1,1,clay,neutral,short neutral,4,5.33,up,up,1,3.97492349208,2016_Aug_10_0907,85.0428763129,
1,1,carcass,negative,long negative,7,3.34,up,None,0,None,2016_Aug_10_0907,85.0428763129,
1,1,violent,negative,long negative,7,2.29,up,up,1,1.05817584345,2016_Aug_10_0907,85.0428763129,
1,1,lung,neutral,short neutral,4,5.21,up,up,1,0.940603493675,2016_Aug_10_0907,85.0428763129,
1,1,annoyance,negative,long negative,9,2.97,down,None,0,None,2016_Aug_10_0907,85.0428763129,
1,1,calender,neutral,long neutral,8,5.42,down,down,1,0.928788144111,2016_Aug_10_0907,85.0428763129,
1,1,frustrated,negative,long negative,10,2.48,up,None,0,None,2016_Aug_10_0907,85.0428763129,
1,1,erasure,neutral,long neutral,7,4.84,down,None,0,None,2016_Aug_10_0907,85.0428763129,
1,1,path,neutral,short neutral,4,5.74,up,None,0,None,2016_Aug_10_0907,85.0428763129,
