SubjNo,List,word,prime_semantics,info,len,ValMn,correct response,given response,match?,rt,date,frameRate,
5,1,flaw,negative,short negative,4,3.28,down,down,1,0.81119206101,2016_Aug_10_1514,85.0247877078,
5,1,fern,neutral,short neutral,4,5.1,down,down,1,0.728883911303,2016_Aug_10_1514,85.0247877078,
5,1,glacier,neutral,long neutral,7,5.5,up,up,1,0.928779484653,2016_Aug_10_1514,85.0247877078,
5,1,pint,neutral,short neutral,4,5.41,up,up,1,0.811227661005,2016_Aug_10_1514,85.0247877078,
5,1,nuclear,negative,long negative,7,3.25,down,down,1,0.705335637391,2016_Aug_10_1514,85.0247877078,
5,1,lie,negative,short negative,3,2.79,down,down,1,0.77589418527,2016_Aug_10_1514,85.0247877078,
5,1,complex,neutral,long neutral,7,5.25,down,down,1,0.684222595541,2016_Aug_10_1514,85.0247877078,
5,1,blackmail,negative,long negative,9,2.95,up,up,1,0.975870580231,2016_Aug_10_1514,85.0247877078,
5,1,lightbulb,neutral,long neutral,9,5.61,up,up,1,1.04640507406,2016_Aug_10_1514,85.0247877078,
5,1,appliance,neutral,long neutral,9,5.1,up,up,1,0.928833686448,2016_Aug_10_1514,85.0247877078,
5,1,impotent,negative,long negative,8,2.81,up,up,1,1.31687715564,2016_Aug_10_1514,85.0247877078,
5,1,fire,negative,short negative,4,3.22,up,up,1,1.18758310674,2016_Aug_10_1514,85.0247877078,
5,1,repulsed,negative,long negative,8,2.48,up,up,1,0.9052414738,2016_Aug_10_1514,85.0247877078,
5,1,gang,negative,short negative,4,2.59,up,up,1,1.28163700963,2016_Aug_10_1514,85.0247877078,
5,1,busybody,neutral,long neutral,8,5.17,up,up,1,1.58742781379,2016_Aug_10_1514,85.0247877078,
5,1,flu,negative,short negative,3,2.52,down,down,1,1.45802343698,2016_Aug_10_1514,85.0247877078,
5,1,testicles,neutral,long neutral,9,5.38,up,up,1,1.51682115781,2016_Aug_10_1514,85.0247877078,
5,1,hat,neutral,short neutral,3,5.46,up,up,1,0.928802897262,2016_Aug_10_1514,85.0247877078,
