SubjNo,List,word,prime_semantics,info,len,ValMn,correct response,given response,match?,rt,date,frameRate,
12,1,sympathy,neutral,long neutral,8,5.33,down,down,1,0.930756505506,2016_Aug_12_1009,85.0275292326,
12,1,intoxicated,neutral,long neutral,11,5.0,down,down,1,1.78751289302,2016_Aug_12_1009,85.0275292326,
12,1,blister,negative,long negative,7,2.88,up,up,1,1.45824620394,2016_Aug_12_1009,85.0275292326,
12,1,weep,negative,short negative,4,1.8,up,up,1,0.705350086981,2016_Aug_12_1009,85.0275292326,
12,1,hour,neutral,short neutral,4,5.1,down,down,1,0.893512056573,2016_Aug_12_1009,85.0275292326,
12,1,allergy,negative,long negative,7,3.07,up,up,1,2.05784215874,2016_Aug_12_1009,85.0275292326,
12,1,trumpet,neutral,long neutral,7,5.75,down,down,1,0.70535938791,2016_Aug_12_1009,85.0275292326,
12,1,burn,negative,short negative,4,2.73,down,down,1,0.917037314051,2016_Aug_12_1009,85.0275292326,
12,1,lighthouse,neutral,long neutral,10,5.89,down,down,1,0.75238584874,2016_Aug_12_1009,85.0275292326,
12,1,flaw,negative,short negative,4,3.28,down,down,1,1.09345605856,2016_Aug_12_1009,85.0275292326,
12,1,lamb,neutral,short neutral,4,5.89,down,down,1,0.893528092667,2016_Aug_12_1009,85.0275292326,
12,1,land,neutral,short neutral,4,5.66,up,up,1,1.16403439676,2016_Aug_12_1009,85.0275292326,
12,1,jealous,negative,long negative,7,2.86,down,down,1,0.869995458575,2016_Aug_12_1009,85.0275292326,
12,1,evil,negative,short negative,4,3.23,up,up,1,1.31694680639,2016_Aug_12_1009,85.0275292326,
12,1,blackmail,negative,long negative,9,2.95,up,up,1,1.363964287,2016_Aug_12_1009,85.0275292326,
12,1,starving,negative,long negative,8,2.39,down,down,1,1.66973009345,2016_Aug_12_1009,85.0275292326,
12,1,shun,negative,short negative,4,2.97,down,down,1,0.975843241496,2016_Aug_12_1009,85.0275292326,
12,1,soak,neutral,short neutral,4,5.38,up,up,1,0.893521357502,2016_Aug_12_1009,85.0275292326,
12,1,problem,negative,long negative,7,2.74,up,up,1,1.06992470738,2016_Aug_12_1009,85.0275292326,
12,1,kerchief,neutral,long neutral,8,5.11,up,up,1,1.12875276462,2016_Aug_12_1009,85.0275292326,
12,1,jail,negative,short negative,4,1.95,down,down,1,1.31702442103,2016_Aug_12_1009,85.0275292326,
12,1,carcass,negative,long negative,7,3.34,down,down,1,1.05817250209,2016_Aug_12_1009,85.0275292326,
12,1,destroy,negative,long negative,7,2.64,up,up,1,1.19930993518,2016_Aug_12_1009,85.0275292326,
12,1,avalanche,negative,long negative,9,3.29,up,up,1,0.905269393392,2016_Aug_12_1009,85.0275292326,
12,1,rob,negative,short negative,3,2.8,down,down,1,0.799433797903,2016_Aug_12_1009,85.0275292326,
12,1,history,neutral,long neutral,7,5.24,down,down,1,0.811191134751,2016_Aug_12_1009,85.0275292326,
12,1,wolf,neutral,short neutral,4,5.0,down,down,1,1.01114251332,2016_Aug_12_1009,85.0275292326,
12,1,shoplifter,negative,long negative,10,2.93,down,down,1,0.848468297292,2016_Aug_12_1009,85.0275292326,
12,1,rude,negative,short negative,4,2.5,down,down,1,1.08170417401,2016_Aug_12_1009,85.0275292326,
12,1,corridor,neutral,long neutral,8,4.88,down,down,1,0.858249988451,2016_Aug_12_1009,85.0275292326,
12,1,herring,neutral,long neutral,7,5.43,up,up,1,1.12873544566,2016_Aug_12_1009,85.0275292326,
12,1,mastectomy,negative,long negative,10,2.89,up,up,1,0.964085583939,2016_Aug_12_1009,85.0275292326,
12,1,tourist,neutral,long neutral,7,5.66,up,up,1,0.858257685773,2016_Aug_12_1009,85.0275292326,
12,1,pout,negative,short negative,4,2.83,up,up,1,0.846480143475,2016_Aug_12_1009,85.0275292326,
12,1,activate,neutral,long neutral,8,5.46,down,down,1,1.11700088007,2016_Aug_12_1009,85.0275292326,
12,1,hospital,neutral,long neutral,8,5.04,down,down,1,0.964090715483,2016_Aug_12_1009,85.0275292326,
12,1,odor,negative,short negative,4,2.52,down,down,1,1.83441876248,2016_Aug_12_1009,85.0275292326,
12,1,suicide,negative,long negative,7,1.25,up,up,1,1.22283230616,2016_Aug_12_1009,85.0275292326,
12,1,bomb,negative,short negative,4,2.1,up,up,1,1.01113096735,2016_Aug_12_1009,85.0275292326,
12,1,cigarette,negative,long negative,9,2.46,up,up,1,0.881763058496,2016_Aug_12_1009,85.0275292326,
12,1,pee,neutral,short neutral,3,5.41,down,down,1,1.02289728439,2016_Aug_12_1009,85.0275292326,
12,1,pint,neutral,short neutral,4,5.41,down,down,1,1.0111213457,2016_Aug_12_1009,85.0275292326,
12,1,nursery,neutral,long neutral,7,5.73,down,down,1,1.03466648792,2016_Aug_12_1009,85.0275292326,
12,1,nun,neutral,short neutral,3,4.93,down,down,1,1.15229886901,2016_Aug_12_1009,85.0275292326,
12,1,bankrupt,negative,long negative,8,2.0,up,up,1,1.01113289168,2016_Aug_12_1009,85.0275292326,
12,1,selfish,negative,long negative,7,2.42,up,up,1,2.18726394883,2016_Aug_12_1009,85.0275292326,
12,1,despise,negative,long negative,7,2.03,up,up,1,1.49332930935,2016_Aug_12_1009,85.0275292326,
12,1,newspaper,neutral,long neutral,9,5.52,down,down,1,0.881764341393,2016_Aug_12_1009,85.0275292326,
12,1,temptation,neutral,long neutral,10,4.94,up,up,1,0.905293447518,2016_Aug_12_1009,85.0275292326,
12,1,greyhound,neutral,long neutral,9,5.42,down,down,1,1.11699029624,2016_Aug_12_1009,85.0275292326,
12,1,apprehension,negative,long negative,12,3.03,down,down,1,0.917047577139,2016_Aug_12_1009,85.0275292326,
12,1,depressed,negative,long negative,9,1.83,up,up,1,0.822944622909,2016_Aug_12_1009,85.0275292326,
12,1,dump,negative,short negative,4,3.21,up,up,1,1.10521948911,2016_Aug_12_1009,85.0275292326,
12,1,dent,negative,short negative,4,2.93,up,up,1,0.964098412805,2016_Aug_12_1009,85.0275292326,
12,1,pale,negative,short negative,4,3.17,up,up,1,1.58745278977,2016_Aug_12_1009,85.0275292326,
12,1,flu,negative,short negative,3,2.52,up,up,1,1.18763149589,2016_Aug_12_1009,85.0275292326,
12,1,umbrella,neutral,long neutral,8,5.16,up,up,1,0.905284788038,2016_Aug_12_1009,85.0275292326,
12,1,law,neutral,short neutral,3,5.1,down,down,1,1.05818597239,2016_Aug_12_1009,85.0275292326,
12,1,crackers,neutral,long neutral,8,5.8,down,down,1,0.999368819699,2016_Aug_12_1009,85.0275292326,
12,1,task,neutral,short neutral,4,4.79,up,up,1,2.39900377426,2016_Aug_12_1009,85.0275292326,
12,1,calf,neutral,short neutral,4,5.39,up,up,1,0.905361761252,2016_Aug_12_1009,85.0275292326,
12,1,barn,neutral,short neutral,4,5.48,up,up,1,1.02296495666,2016_Aug_12_1009,85.0275292326,
12,1,mad,negative,short negative,3,2.44,down,down,1,0.91705623662,2016_Aug_12_1009,85.0275292326,
12,1,mushroom,neutral,long neutral,8,5.78,up,up,1,1.03462543554,2016_Aug_12_1009,85.0275292326,
12,1,corrupt,negative,long negative,7,3.32,up,up,1,0.893553429662,2016_Aug_12_1009,85.0275292326,
12,1,jug,neutral,short neutral,3,5.24,down,down,1,1.12880664587,2016_Aug_12_1009,85.0275292326,
12,1,cocaine,negative,long negative,7,3.37,up,up,1,0.834731466137,2016_Aug_12_1009,85.0275292326,
12,1,yolk,neutral,short neutral,4,5.48,up,up,1,1.30516252892,2016_Aug_12_1009,85.0275292326,
12,1,zealous,neutral,long neutral,7,5.67,up,up,1,0.893510132242,2016_Aug_12_1009,85.0275292326,
12,1,erasure,neutral,long neutral,7,4.84,up,up,1,0.96415485983,2016_Aug_12_1009,85.0275292326,
12,1,cripple,negative,long negative,7,2.89,up,up,1,0.869996741472,2016_Aug_12_1009,85.0275292326,
12,1,fail,negative,short negative,4,1.79,up,up,1,0.869993534245,2016_Aug_12_1009,85.0275292326,
12,1,fern,neutral,short neutral,4,5.1,down,down,1,1.12879413772,2016_Aug_12_1009,85.0275292326,
12,1,huge,neutral,short neutral,4,5.39,down,down,1,0.893567541425,2016_Aug_12_1009,85.0275292326,
12,1,cord,neutral,short neutral,4,5.1,up,up,1,1.04641292022,2016_Aug_12_1009,85.0275292326,
12,1,unfaithful,negative,long negative,10,2.05,up,up,1,1.76396390214,2016_Aug_12_1009,85.0275292326,
12,1,crushed,negative,long negative,7,2.21,down,down,1,0.858232990213,2016_Aug_12_1009,85.0275292326,
12,1,hate,negative,short negative,4,2.12,up,up,1,0.787670367368,2016_Aug_12_1009,85.0275292326,
12,1,burdened,negative,long negative,8,2.5,down,down,1,0.775907257557,2016_Aug_12_1009,85.0275292326,
12,1,religion,neutral,long neutral,8,5.07,up,up,1,0.858923504027,2016_Aug_12_1009,85.0275292326,
12,1,hostile,negative,long negative,7,2.73,up,up,1,0.846512215649,2016_Aug_12_1009,85.0275292326,
12,1,daze,neutral,short neutral,4,5.04,down,down,1,1.12874282224,2016_Aug_12_1009,85.0275292326,
12,1,fad,neutral,short neutral,3,5.08,down,down,1,1.50517741042,2016_Aug_12_1009,85.0275292326,
12,1,lightbulb,neutral,long neutral,9,5.61,up,up,1,1.64631933362,2016_Aug_12_1009,85.0275292326,
12,1,smallpox,negative,long negative,8,2.52,up,up,1,1.11702814141,2016_Aug_12_1009,85.0275292326,
12,1,chimney,neutral,long neutral,7,5.72,down,down,1,1.02294924131,2016_Aug_12_1009,85.0275292326,
12,1,rot,negative,short negative,3,2.68,down,down,1,1.30526676349,2016_Aug_12_1009,85.0275292326,
12,1,concentrate,neutral,long neutral,11,5.2,down,down,1,2.8694592119,2016_Aug_12_1009,85.0275292326,
12,1,decapitate,negative,long negative,10,2.45,down,down,1,0.989574299674,2016_Aug_12_1009,85.0275292326,
12,1,lamp,neutral,short neutral,4,5.41,down,down,1,0.858244215458,2016_Aug_12_1009,85.0275292326,
12,1,knitting,neutral,long neutral,8,4.94,up,up,1,2.4930198129,2016_Aug_12_1009,85.0275292326,
12,1,feud,negative,short negative,4,3.07,up,up,1,1.37572932114,2016_Aug_12_1009,85.0275292326,
12,1,homeless,negative,long negative,8,2.06,up,up,1,2.02260318259,2016_Aug_12_1009,85.0275292326,
12,1,war,negative,short negative,3,2.08,up,up,1,1.86975203082,2016_Aug_12_1009,85.0275292326,
12,1,clarinet,neutral,long neutral,8,5.7,up,up,1,2.50488138427,2016_Aug_12_1009,85.0275292326,
12,1,missiles,negative,long negative,8,3.17,down,down,1,1.15230784922,2016_Aug_12_1009,85.0275292326,
12,1,antique,neutral,long neutral,7,5.39,up,up,1,0.846527610294,2016_Aug_12_1009,85.0275292326,
12,1,old,negative,short negative,3,3.31,down,down,1,0.799504677401,2016_Aug_12_1009,85.0275292326,
12,1,oath,neutral,short neutral,4,5.57,down,down,1,0.905328085471,2016_Aug_12_1009,85.0275292326,
12,1,gate,neutral,short neutral,4,5.52,down,down,1,1.15226358963,2016_Aug_12_1009,85.0275292326,
12,1,die,negative,short negative,3,2.48,up,up,1,1.18759397145,2016_Aug_12_1009,85.0275292326,
12,1,reserved,neutral,long neutral,8,4.88,down,down,1,0.823004918595,2016_Aug_12_1009,85.0275292326,
12,1,machine,neutral,long neutral,7,5.09,up,up,1,0.869986157661,2016_Aug_12_1009,85.0275292326,
12,1,riot,negative,short negative,4,2.96,up,up,1,2.04616917172,2016_Aug_12_1009,85.0275292326,
12,1,reverent,neutral,long neutral,8,5.35,down,down,1,0.869999627961,2016_Aug_12_1009,85.0275292326,
12,1,sob,negative,short negative,3,2.03,down,down,1,1.01110210239,2016_Aug_12_1009,85.0275292326,
12,1,cabinet,neutral,long neutral,7,5.05,down,down,1,0.822953603114,2016_Aug_12_1009,85.0275292326,
12,1,fat,negative,short negative,3,2.28,up,up,1,0.964094564159,2016_Aug_12_1009,85.0275292326,
12,1,dumb,negative,short negative,4,3.0,down,down,1,0.905372665788,2016_Aug_12_1009,85.0275292326,
12,1,annoyance,negative,long negative,9,2.97,down,down,1,1.28163117774,2016_Aug_12_1009,85.0275292326,
12,1,pus,negative,short negative,3,2.86,up,up,1,1.01117105756,2016_Aug_12_1009,85.0275292326,
12,1,monk,neutral,short neutral,4,5.18,down,down,1,2.1284464754,2016_Aug_12_1009,85.0275292326,
12,1,frustrated,negative,long negative,10,2.48,down,down,1,1.18755035331,2016_Aug_12_1009,85.0275292326,
12,1,violent,negative,long negative,7,2.29,up,up,1,0.964082056002,2016_Aug_12_1009,85.0275292326,
12,1,body,neutral,short neutral,4,5.55,down,down,1,1.65800899816,2016_Aug_12_1009,85.0275292326,
12,1,tire,neutral,short neutral,4,4.97,up,up,1,2.08142707044,2016_Aug_12_1009,85.0275292326,
12,1,wood,neutral,short neutral,4,5.86,up,up,1,1.01120216757,2016_Aug_12_1009,85.0275292326,
12,1,card,neutral,short neutral,4,5.61,up,up,1,0.823000107761,2016_Aug_12_1009,85.0275292326,
12,1,hurricane,negative,long negative,9,3.34,down,down,1,1.15223793189,2016_Aug_12_1009,85.0275292326,
12,1,horrible,negative,long negative,8,2.28,up,up,1,0.964168650869,2016_Aug_12_1009,85.0275292326,
12,1,cult,negative,short negative,4,2.48,up,up,1,2.64589694313,2016_Aug_12_1009,85.0275292326,
12,1,slap,negative,short negative,4,2.95,down,down,1,1.03465750771,2016_Aug_12_1009,85.0275292326,
12,1,scalding,negative,long negative,8,2.82,down,down,1,1.18755227764,2016_Aug_12_1009,85.0275292326,
12,1,grafitti,neutral,long neutral,8,4.82,down,down,1,2.26959224725,2016_Aug_12_1009,85.0275292326,
12,1,wasp,negative,short negative,4,3.37,down,down,1,1.11704321533,2016_Aug_12_1009,85.0275292326,
12,1,passage,neutral,long neutral,7,5.28,down,down,1,0.834731145413,2016_Aug_12_1009,85.0275292326,
12,1,surgeon,neutral,long neutral,7,5.36,down,down,1,0.881747343141,2016_Aug_12_1009,85.0275292326,
12,1,propeller,neutral,long neutral,9,5.43,up,up,1,1.09345894505,2016_Aug_12_1009,85.0275292326,
12,1,rape,negative,short negative,4,1.25,up,up,1,1.26992996721,2016_Aug_12_1009,85.0275292326,
12,1,week,neutral,short neutral,4,5.35,up,up,1,1.50515431845,2016_Aug_12_1009,85.0275292326,
12,1,freezer,neutral,long neutral,7,4.96,up,up,1,1.01113160879,2016_Aug_12_1009,85.0275292326,
12,1,society,neutral,long neutral,7,5.03,up,up,1,0.811203642894,2016_Aug_12_1009,85.0275292326,
12,1,aggressive,neutral,long neutral,10,5.1,up,up,1,0.764224648869,2016_Aug_12_1009,85.0275292326,
12,1,dare,neutral,short neutral,4,5.76,up,up,1,0.940537234506,2016_Aug_12_1009,85.0275292326,
12,1,arm,neutral,short neutral,3,5.34,up,up,1,0.881836183064,2016_Aug_12_1009,85.0275292326,
12,1,complex,neutral,long neutral,7,5.25,up,up,1,0.752403167702,2016_Aug_12_1009,85.0275292326,
12,1,toothache,negative,long negative,9,1.98,up,up,1,0.707294622654,2016_Aug_12_1009,85.0275292326,
12,1,hat,neutral,short neutral,3,5.46,down,down,1,1.50515046979,2016_Aug_12_1009,85.0275292326,
12,1,rink,neutral,short neutral,4,5.7,up,up,1,1.50510588948,2016_Aug_12_1009,85.0275292326,
12,1,mile,neutral,short neutral,4,5.24,down,down,1,0.869997062182,2016_Aug_12_1009,85.0275292326,
12,1,howl,neutral,short neutral,4,4.9,down,down,1,0.917040521264,2016_Aug_12_1009,85.0275292326,
12,1,immature,negative,long negative,8,3.39,up,up,1,1.39925201285,2016_Aug_12_1009,85.0275292326,
12,1,dusk,neutral,short neutral,4,5.4,up,up,1,0.975851900977,2016_Aug_12_1009,85.0275292326,
12,1,fear,negative,short negative,4,2.76,down,down,1,0.952329530002,2016_Aug_12_1009,85.0275292326,
12,1,fire,negative,short negative,4,3.22,up,up,1,2.08146459488,2016_Aug_12_1009,85.0275292326,
12,1,gun,negative,short negative,3,3.47,down,down,1,0.869993854983,2016_Aug_12_1009,85.0275292326,
12,1,consoled,neutral,long neutral,8,5.78,down,down,1,1.10526310725,2016_Aug_12_1009,85.0275292326,
12,1,blowdryer,neutral,long neutral,9,5.31,down,down,1,0.964083659608,2016_Aug_12_1009,85.0275292326,
12,1,rock,neutral,short neutral,4,5.56,down,down,1,1.45811246299,2016_Aug_12_1009,85.0275292326,
12,1,invader,negative,long negative,7,3.05,down,down,1,1.16403760397,2016_Aug_12_1009,85.0275292326,
12,1,gang,negative,short negative,4,2.59,down,down,1,0.987655742458,2016_Aug_12_1009,85.0275292326,
12,1,pail,neutral,short neutral,4,5.04,down,down,1,0.893513018731,2016_Aug_12_1009,85.0275292326,
12,1,bad,negative,short negative,3,2.56,down,down,1,1.08166632883,2016_Aug_12_1009,85.0275292326,
12,1,lung,neutral,short neutral,4,5.21,up,up,1,0.881715270982,2016_Aug_12_1009,85.0275292326,
12,1,envy,negative,short negative,4,3.41,down,down,1,1.1405017627,2016_Aug_12_1009,85.0275292326,
12,1,handicap,negative,long negative,8,3.29,up,up,1,1.82333397905,2016_Aug_12_1009,85.0275292326,
12,1,fake,negative,short negative,4,3.1,down,down,1,1.65823414481,2016_Aug_12_1009,85.0275292326,
12,1,stun,neutral,short neutral,4,4.93,down,down,1,1.48158095272,2016_Aug_12_1009,85.0275292326,
12,1,end,negative,short negative,3,3.44,up,up,1,1.15230560416,2016_Aug_12_1009,85.0275292326,
12,1,debt,negative,short negative,4,2.22,down,down,1,0.999450924442,2016_Aug_12_1009,85.0275292326,
12,1,bastard,negative,long negative,7,3.36,up,up,1,0.752388414505,2016_Aug_12_1009,85.0275292326,
12,1,bulb,neutral,short neutral,4,5.17,up,up,1,1.49334310037,2016_Aug_12_1009,85.0275292326,
12,1,job,neutral,short neutral,3,5.83,down,down,1,0.952345566082,2016_Aug_12_1009,85.0275292326,
12,1,nose,neutral,short neutral,4,4.71,down,down,1,0.917126474684,2016_Aug_12_1009,85.0275292326,
12,1,jar,neutral,short neutral,3,5.21,down,down,1,1.26991617617,2016_Aug_12_1009,85.0275292326,
12,1,lack,negative,short negative,4,3.21,down,down,1,1.23460118897,2016_Aug_12_1009,85.0275292326,
12,1,prairie,neutral,long neutral,7,5.75,up,up,1,1.17586036804,2016_Aug_12_1009,85.0275292326,
12,1,germ,negative,short negative,4,3.35,down,down,1,0.893574276575,2016_Aug_12_1009,85.0275292326,
12,1,ridicule,negative,long negative,8,3.13,down,down,1,0.823008125793,2016_Aug_12_1009,85.0275292326,
12,1,clay,neutral,short neutral,4,5.33,down,down,1,0.964140748081,2016_Aug_12_1009,85.0275292326,
12,1,rat,negative,short negative,3,3.02,up,up,1,1.04650849527,2016_Aug_12_1009,85.0275292326,
12,1,exam,negative,short negative,4,2.76,down,down,1,0.964128881373,2016_Aug_12_1009,85.0275292326,
12,1,lid,neutral,short neutral,3,5.03,up,up,1,1.24640118181,2016_Aug_12_1009,85.0275292326,
