SubjNo,List,word,prime_semantics,info,len,ValMn,correct response,given response,match?,rt,date,frameRate,
20,1,jar,neutral,short neutral,3,5.21,up,up,1,2.1402323565,2016_Aug_16_1627,84.981411807,
20,1,repulsed,negative,long negative,8,2.48,down,down,1,1.09339993226,2016_Aug_16_1627,84.981411807,
20,1,burdened,negative,long negative,8,2.5,up,up,1,1.03464948962,2016_Aug_16_1627,84.981411807,
20,1,jug,neutral,short neutral,3,5.24,up,up,1,2.64597936859,2016_Aug_16_1627,84.981411807,
20,1,area,neutral,short neutral,4,5.45,up,up,1,0.752326515212,2016_Aug_16_1627,84.981411807,
20,1,surgery,negative,long negative,7,2.86,down,down,1,1.0229004916,2016_Aug_16_1627,84.981411807,
20,1,elderly,neutral,long neutral,7,4.86,up,up,1,1.30511891079,2016_Aug_16_1627,84.981411807,
20,1,headache,negative,long negative,8,2.02,down,down,1,0.858242291142,2016_Aug_16_1627,84.981411807,
20,1,glacier,neutral,long neutral,7,5.5,up,up,1,0.811194983369,2016_Aug_16_1627,84.981411807,
20,1,lie,negative,short negative,3,2.79,up,up,1,0.858258647961,2016_Aug_16_1627,84.981411807,
20,1,rude,negative,short negative,4,2.5,down,down,1,1.2698764067,2016_Aug_16_1627,84.981411807,
20,1,mob,negative,short negative,3,3.27,up,up,1,0.528963093937,2016_Aug_16_1627,84.981411807,
20,1,stricken,negative,long negative,8,3.29,up,up,1,0.543705066899,2016_Aug_16_1627,84.981411807,
20,1,newspaper,neutral,long neutral,9,5.52,down,down,1,0.752366605389,2016_Aug_16_1627,84.981411807,
20,1,dead,negative,short negative,4,1.94,up,up,1,0.834881563904,2016_Aug_16_1627,84.981411807,
20,1,wool,neutral,short neutral,4,5.27,down,down,1,0.881745418825,2016_Aug_16_1627,84.981411807,
20,1,furious,negative,long negative,7,1.96,up,up,1,1.11694603664,2016_Aug_16_1627,84.981411807,
20,1,machine,neutral,long neutral,7,5.09,up,up,1,1.14053864568,2016_Aug_16_1627,84.981411807,
20,1,soak,neutral,short neutral,4,5.38,up,up,1,0.811383888533,2016_Aug_16_1627,84.981411807,
20,1,handicap,negative,long negative,8,3.29,down,down,1,0.940621905029,2016_Aug_16_1627,84.981411807,
20,1,temptation,neutral,long neutral,10,4.94,down,down,1,0.905304352054,2016_Aug_16_1627,84.981411807,
20,1,erasure,neutral,long neutral,7,4.84,up,up,1,0.740674054425,2016_Aug_16_1627,84.981411807,
20,1,mad,negative,short negative,3,2.44,down,down,1,1.246379052,2016_Aug_16_1627,84.981411807,
20,1,decompose,negative,long negative,9,3.2,up,up,1,0.858265383111,2016_Aug_16_1627,84.981411807,
20,1,hat,neutral,short neutral,3,5.46,up,up,1,2.06966909213,2016_Aug_16_1627,84.981411807,
20,1,activate,neutral,long neutral,8,5.46,up,up,1,0.834678867774,2016_Aug_16_1627,84.981411807,
20,1,tomb,negative,short negative,4,2.94,down,down,1,0.91704501136,2016_Aug_16_1627,84.981411807,
20,1,clot,negative,short negative,4,3.13,down,down,1,0.975878520869,2016_Aug_16_1627,84.981411807,
20,1,dusk,neutral,short neutral,4,5.4,up,up,1,1.25818417635,2016_Aug_16_1627,84.981411807,
20,1,pale,negative,short negative,4,3.17,up,up,1,0.705311921076,2016_Aug_16_1627,84.981411807,
20,1,nuclear,negative,long negative,7,3.25,down,down,1,0.894224700169,2016_Aug_16_1627,84.981411807,
20,1,owe,negative,short negative,3,3.25,down,down,1,1.16404498054,2016_Aug_16_1627,84.981411807,
20,1,cult,negative,short negative,4,2.48,down,down,1,1.10547767003,2016_Aug_16_1627,84.981411807,
20,1,ban,negative,short negative,3,3.48,down,down,1,0.858239083958,2016_Aug_16_1627,84.981411807,
20,1,hurt,negative,short negative,4,1.9,down,down,1,1.36396460771,2016_Aug_16_1627,84.981411807,
20,1,slob,negative,short negative,4,3.12,down,down,1,1.09348331991,2016_Aug_16_1627,84.981411807,
20,1,mood,neutral,short neutral,4,5.6,up,up,1,0.870020795555,2016_Aug_16_1627,84.981411807,
20,1,egg,neutral,short neutral,3,5.29,down,down,1,0.848959001538,2016_Aug_16_1627,84.981411807,
20,1,rot,negative,short negative,3,2.68,down,down,1,1.58740051213,2016_Aug_16_1627,84.981411807,
20,1,herring,neutral,long neutral,7,5.43,down,down,1,0.87001822982,2016_Aug_16_1627,84.981411807,
20,1,germ,negative,short negative,4,3.35,up,up,1,0.634879511257,2016_Aug_16_1627,84.981411807,
20,1,pry,negative,short negative,3,3.47,up,up,1,0.693619690777,2016_Aug_16_1627,84.981411807,
20,1,foul,negative,short negative,4,2.81,up,up,1,1.09346888744,2016_Aug_16_1627,84.981411807,
20,1,huge,neutral,short neutral,4,5.39,down,down,1,1.68223952269,2016_Aug_16_1627,84.981411807,
20,1,location,neutral,long neutral,8,5.36,up,up,1,0.575969990692,2016_Aug_16_1627,84.981411807,
20,1,unit,neutral,short neutral,4,5.59,up,up,1,0.575964859163,2016_Aug_16_1627,84.981411807,
20,1,prairie,neutral,long neutral,7,5.75,down,down,1,0.917063292523,2016_Aug_16_1627,84.981411807,
20,1,sob,negative,short negative,3,2.03,down,down,1,0.822956168908,2016_Aug_16_1627,84.981411807,
20,1,crackers,neutral,long neutral,8,5.8,down,down,1,0.672526465962,2016_Aug_16_1627,84.981411807,
20,1,hate,negative,short negative,4,2.12,down,down,1,0.846476936305,2016_Aug_16_1627,84.981411807,
20,1,fail,negative,short negative,4,1.79,up,up,1,0.658296044101,2016_Aug_16_1627,84.981411807,
20,1,rape,negative,short negative,4,1.25,down,down,1,0.681817452947,2016_Aug_16_1627,84.981411807,
20,1,explosion,neutral,long neutral,9,5.18,down,down,1,0.50973550725,2016_Aug_16_1627,84.981411807,
20,1,reserved,neutral,long neutral,8,4.88,down,down,1,0.508097581507,2016_Aug_16_1627,84.981411807,
20,1,scrotum,neutral,long neutral,7,5.85,down,down,1,1.09347337752,2016_Aug_16_1627,84.981411807,
20,1,anguished,negative,long negative,9,2.12,up,up,1,0.846439091081,2016_Aug_16_1627,84.981411807,
20,1,pervert,negative,long negative,7,2.79,down,down,1,0.848450657621,2016_Aug_16_1627,84.981411807,
20,1,religion,neutral,long neutral,8,5.07,down,down,1,0.764116244914,2016_Aug_16_1627,84.981411807,
20,1,hospital,neutral,long neutral,8,5.04,down,down,1,0.834718316502,2016_Aug_16_1627,84.981411807,
20,1,dent,negative,short negative,4,2.93,down,down,1,0.870030737948,2016_Aug_16_1627,84.981411807,
20,1,herd,neutral,short neutral,4,5.0,down,down,1,0.530994865869,2016_Aug_16_1627,84.981411807,
20,1,bulb,neutral,short neutral,4,5.17,down,down,1,0.658299572009,2016_Aug_16_1627,84.981411807,
20,1,privacy,neutral,long neutral,7,5.88,down,down,1,0.46073596651,2016_Aug_16_1627,84.981411807,
20,1,cat,neutral,short neutral,3,5.72,up,up,1,1.02295308997,2016_Aug_16_1627,84.981411807,
20,1,hive,negative,short negative,4,3.18,up,up,1,1.0111242322,2016_Aug_16_1627,84.981411807,
20,1,freezer,neutral,long neutral,7,4.96,down,down,1,0.952350697655,2016_Aug_16_1627,84.981411807,
20,1,yolk,neutral,short neutral,4,5.48,up,up,1,0.834684961475,2016_Aug_16_1627,84.981411807,
20,1,sad,negative,short negative,3,1.61,down,down,1,0.705345276161,2016_Aug_16_1627,84.981411807,
20,1,flaw,negative,short negative,4,3.28,down,down,1,0.787641181727,2016_Aug_16_1627,84.981411807,
20,1,suicide,negative,long negative,7,1.25,down,down,1,0.552481936931,2016_Aug_16_1627,84.981411807,
20,1,consoled,neutral,long neutral,8,5.78,up,up,1,1.22288298019,2016_Aug_16_1627,84.981411807,
20,1,loss,negative,short negative,4,1.89,up,up,1,0.893488643866,2016_Aug_16_1627,84.981411807,
20,1,corrupt,negative,long negative,7,3.32,down,down,1,0.599496531067,2016_Aug_16_1627,84.981411807,
20,1,stun,neutral,short neutral,4,4.93,down,down,1,0.848937192408,2016_Aug_16_1627,84.981411807,
20,1,propeller,neutral,long neutral,9,5.43,down,down,1,0.917045011418,2016_Aug_16_1627,84.981411807,
20,1,irritated,negative,long negative,9,2.23,up,up,1,0.787647596095,2016_Aug_16_1627,84.981411807,
20,1,blackmail,negative,long negative,9,2.95,up,up,1,0.623046484136,2016_Aug_16_1627,84.981411807,
20,1,ugly,negative,short negative,4,2.43,down,down,1,1.04639528051,2016_Aug_16_1627,84.981411807,
20,1,law,neutral,short neutral,3,5.1,up,up,1,1.36400277365,2016_Aug_16_1627,84.981411807,
20,1,slum,negative,short negative,4,2.39,down,down,1,0.834664755967,2016_Aug_16_1627,84.981411807,
20,1,gun,negative,short negative,3,3.47,down,down,1,0.764152486518,2016_Aug_16_1627,84.981411807,
20,1,boyfriend,neutral,long neutral,9,5.74,up,up,1,1.00188905082,2016_Aug_16_1627,84.981411807,
20,1,hurricane,negative,long negative,9,3.34,up,up,1,0.787672291684,2016_Aug_16_1627,84.981411807,
20,1,treatment,neutral,long neutral,9,5.24,up,up,1,0.461143283057,2016_Aug_16_1627,84.981411807,
20,1,cram,negative,short negative,4,3.16,down,down,1,0.683868468157,2016_Aug_16_1627,84.981411807,
20,1,fern,neutral,short neutral,4,5.1,down,down,1,0.799467152916,2016_Aug_16_1627,84.981411807,
20,1,missiles,negative,long negative,8,3.17,down,down,1,0.658260444005,2016_Aug_16_1627,84.981411807,
20,1,sadness,negative,long negative,7,2.21,down,down,1,0.672463283816,2016_Aug_16_1627,84.981411807,
20,1,hose,neutral,short neutral,4,5.25,up,up,1,0.705338541011,2016_Aug_16_1627,84.981411807,
20,1,reverent,neutral,long neutral,8,5.35,up,up,1,0.639096039522,2016_Aug_16_1627,84.981411807,
20,1,volcano,neutral,long neutral,7,4.84,down,down,1,0.740655131813,2016_Aug_16_1627,84.981411807,
20,1,tusk,neutral,short neutral,4,5.41,up,up,1,0.764121376502,2016_Aug_16_1627,84.981411807,
20,1,sympathy,neutral,long neutral,8,5.33,down,down,1,0.728859629075,2016_Aug_16_1627,84.981411807,
20,1,envy,negative,short negative,4,3.41,up,up,1,0.625077935343,2016_Aug_16_1627,84.981411807,
20,1,irritate,negative,long negative,8,3.11,down,down,1,2.52833287581,2016_Aug_16_1627,84.981411807,
20,1,cord,neutral,short neutral,4,5.1,down,down,1,1.22286469908,2016_Aug_16_1627,84.981411807,
20,1,cliffdiver,neutral,long neutral,10,5.8,down,down,1,0.705332126527,2016_Aug_16_1627,84.981411807,
20,1,blowdryer,neutral,long neutral,9,5.31,up,up,1,0.672597666155,2016_Aug_16_1627,84.981411807,
20,1,feud,negative,short negative,4,3.07,up,up,1,0.811152968847,2016_Aug_16_1627,84.981411807,
20,1,lose,negative,short negative,4,2.81,down,down,1,1.92846077954,2016_Aug_16_1627,84.981411807,
20,1,fact,neutral,short neutral,4,5.55,down,down,1,1.17578467767,2016_Aug_16_1627,84.981411807,
20,1,clarinet,neutral,long neutral,8,5.7,down,down,1,1.06994138489,2016_Aug_16_1627,84.981411807,
20,1,surgeon,neutral,long neutral,7,5.36,up,up,1,1.14053415559,2016_Aug_16_1627,84.981411807,
20,1,card,neutral,short neutral,4,5.61,up,up,1,0.775928104471,2016_Aug_16_1627,84.981411807,
20,1,bastard,negative,long negative,7,3.36,up,up,1,1.44628617103,2016_Aug_16_1627,84.981411807,
20,1,handicapped,negative,long negative,11,3.23,down,down,1,1.02289279428,2016_Aug_16_1627,84.981411807,
20,1,debt,negative,short negative,4,2.22,up,up,1,1.18756671011,2016_Aug_16_1627,84.981411807,
20,1,ham,neutral,short neutral,3,5.31,up,up,1,2.90471743135,2016_Aug_16_1627,84.981411807,
20,1,slap,negative,short negative,4,2.95,down,down,1,1.18752854428,2016_Aug_16_1627,84.981411807,
20,1,leg,neutral,short neutral,3,5.71,down,down,1,0.639052742044,2016_Aug_16_1627,84.981411807,
20,1,deformed,negative,long negative,8,2.41,up,up,1,0.869996741472,2016_Aug_16_1627,84.981411807,
20,1,discouraged,negative,long negative,11,3.0,down,down,1,0.811263938551,2016_Aug_16_1627,84.981411807,
20,1,whistle,neutral,long neutral,7,5.81,up,down,0,0.917045332084,2016_Aug_16_1627,84.981411807,
20,1,week,neutral,short neutral,4,5.35,up,up,1,1.17580520391,2016_Aug_16_1627,84.981411807,
20,1,flee,negative,short negative,4,3.29,up,up,1,3.58684983297,2016_Aug_16_1627,84.981411807,
20,1,umbrella,neutral,long neutral,8,5.16,down,down,1,0.787669084501,2016_Aug_16_1627,84.981411807,
20,1,zealous,neutral,long neutral,7,5.67,down,down,1,1.08169038297,2016_Aug_16_1627,84.981411807,
20,1,tourist,neutral,long neutral,7,5.66,down,down,1,1.26997903764,2016_Aug_16_1627,84.981411807,
20,1,homeless,negative,long negative,8,2.06,up,up,1,1.11701082246,2016_Aug_16_1627,84.981411807,
