SubjNo,List,word,prime_semantics,info,len,ValMn,correct response,given response,match?,rt,date,frameRate,
15,1,dare,neutral,short neutral,4,5.76,up,up,1,4.52775236953,2016_Aug_15_1244,85.0458510178,
15,1,temptation,neutral,long neutral,10,4.94,up,up,1,1.02285687346,2016_Aug_15_1244,85.0458510178,
15,1,rude,negative,short negative,4,2.5,down,down,1,2.03435442573,2016_Aug_15_1244,85.0458510178,
15,1,tray,neutral,short neutral,4,5.1,up,up,1,0.787686082767,2016_Aug_15_1244,85.0458510178,
15,1,glacier,neutral,long neutral,7,5.5,down,down,1,1.39927606698,2016_Aug_15_1244,85.0458510178,
15,1,terrace,neutral,long neutral,7,5.55,up,up,1,0.705433153897,2016_Aug_15_1244,85.0458510178,
15,1,anxious,neutral,long neutral,7,4.81,up,down,0,0.493668953597,2016_Aug_15_1244,85.0458510178,
15,1,lamb,neutral,short neutral,4,5.89,up,up,1,0.858260251523,2016_Aug_15_1244,85.0458510178,
15,1,yolk,neutral,short neutral,4,5.48,down,down,1,0.728867967846,2016_Aug_15_1244,85.0458510178,
15,1,knitting,neutral,long neutral,8,4.94,down,up,0,0.649580752593,2016_Aug_15_1244,85.0458510178,
15,1,president,neutral,long neutral,9,5.2,up,up,1,0.509705038625,2016_Aug_15_1244,85.0458510178,
15,1,lost,negative,short negative,4,2.82,down,down,1,0.881759209849,2016_Aug_15_1244,85.0458510178,
15,1,handicapped,negative,long negative,11,3.23,down,down,1,4.15137871844,2016_Aug_15_1244,85.0458510178,
15,1,selfish,negative,long negative,7,2.42,up,down,0,1.42277374241,2016_Aug_15_1244,85.0458510178,
15,1,concentrate,neutral,long neutral,11,5.2,up,up,1,0.69359820243,2016_Aug_15_1244,85.0458510178,
15,1,umbrella,neutral,long neutral,8,5.16,down,None,0,None,2016_Aug_15_1244,85.0458510178,
15,1,discouraged,negative,long negative,11,3.0,down,down,1,0.705346238334,2016_Aug_15_1244,85.0458510178,
15,1,evil,negative,short negative,4,3.23,down,down,1,0.846486237191,2016_Aug_15_1244,85.0458510178,
15,1,allergy,negative,long negative,7,3.07,down,down,1,1.08170321188,2016_Aug_15_1244,85.0458510178,
15,1,odor,negative,short negative,4,2.52,down,down,1,0.672098623181,2016_Aug_15_1244,85.0458510178,
15,1,quit,negative,short negative,4,2.46,up,up,1,0.811231224972,2016_Aug_15_1244,85.0458510178,
15,1,flu,negative,short negative,3,2.52,up,up,1,5.03348462848,2016_Aug_15_1244,85.0458510178,
15,1,sadness,negative,long negative,7,2.21,up,up,1,3.45747262321,2016_Aug_15_1244,85.0458510178,
15,1,week,neutral,short neutral,4,5.35,up,up,1,2.97594362742,2016_Aug_15_1244,85.0458510178,
15,1,zealous,neutral,long neutral,7,5.67,up,up,1,2.44599527644,2016_Aug_15_1244,85.0458510178,
15,1,egg,neutral,short neutral,3,5.29,down,up,0,1.22285090806,2016_Aug_15_1244,85.0458510178,
15,1,suicide,negative,long negative,7,1.25,down,down,1,0.575966783508,2016_Aug_15_1244,85.0458510178,
15,1,pig,neutral,short neutral,3,5.07,down,down,1,0.56420271151,2016_Aug_15_1244,85.0458510178,
15,1,propeller,neutral,long neutral,9,5.43,down,down,1,0.834697148937,2016_Aug_15_1244,85.0458510178,
15,1,tire,neutral,short neutral,4,4.97,up,down,0,1.74031131814,2016_Aug_15_1244,85.0458510178,
15,1,treatment,neutral,long neutral,9,5.24,down,down,1,2.36366120499,2016_Aug_15_1244,85.0458510178,
15,1,punishment,negative,long negative,10,2.22,up,up,1,0.599484985054,2016_Aug_15_1244,85.0458510178,
15,1,pint,neutral,short neutral,4,5.41,up,up,1,0.517127500963,2016_Aug_15_1244,85.0458510178,
15,1,bankrupt,negative,long negative,8,2.0,down,down,1,1.48158255633,2016_Aug_15_1244,85.0458510178,
15,1,anguished,negative,long negative,9,2.12,up,up,1,0.575966462726,2016_Aug_15_1244,85.0458510178,
15,1,task,neutral,short neutral,4,4.79,down,down,1,0.578021647409,2016_Aug_15_1244,85.0458510178,
15,1,dead,negative,short negative,4,1.94,up,up,1,0.62301537412,2016_Aug_15_1244,85.0458510178,
15,1,bulb,neutral,short neutral,4,5.17,up,down,0,0.693568695977,2016_Aug_15_1244,85.0458510178,
15,1,mile,neutral,short neutral,4,5.24,up,up,1,0.564211370947,2016_Aug_15_1244,85.0458510178,
15,1,missles,negative,long negative,7,3.33,up,up,1,0.740647755156,2016_Aug_15_1244,85.0458510178,
15,1,raft,neutral,short neutral,4,5.72,down,down,1,1.41103885608,2016_Aug_15_1244,85.0458510178,
15,1,jug,neutral,short neutral,3,5.24,up,up,1,1.63445776224,2016_Aug_15_1244,85.0458510178,
15,1,fury,negative,short negative,4,3.1,down,down,1,0.552420679131,2016_Aug_15_1244,85.0458510178,
15,1,pry,negative,short negative,3,3.47,down,down,1,0.611271828297,2016_Aug_15_1244,85.0458510178,
15,1,hive,negative,short negative,4,3.18,down,down,1,0.752386810898,2016_Aug_15_1244,85.0458510178,
15,1,destroy,negative,long negative,7,2.64,down,down,1,0.707336637191,2016_Aug_15_1244,85.0458510178,
15,1,grafitti,neutral,long neutral,8,4.82,down,down,1,0.975828809023,2016_Aug_15_1244,85.0458510178,
15,1,kerchief,neutral,long neutral,8,5.11,down,down,1,0.611250660673,2016_Aug_15_1244,85.0458510178,
15,1,masturbate,neutral,long neutral,10,5.45,up,up,1,1.36400084925,2016_Aug_15_1244,85.0458510178,
15,1,jar,neutral,short neutral,3,5.21,up,up,1,1.10522013053,2016_Aug_15_1244,85.0458510178,
15,1,hurl,negative,short negative,4,3.12,down,down,1,0.589778342808,2016_Aug_15_1244,85.0458510178,
15,1,nose,neutral,short neutral,4,4.71,up,up,1,0.846513177792,2016_Aug_15_1244,85.0458510178,
15,1,explosion,neutral,long neutral,9,5.18,up,up,1,0.740627228981,2016_Aug_15_1244,85.0458510178,
15,1,immature,negative,long negative,8,3.39,down,down,1,0.625472102372,2016_Aug_15_1244,85.0458510178,
15,1,blackmail,negative,long negative,9,2.95,up,up,1,0.705356822116,2016_Aug_15_1244,85.0458510178,
15,1,irritate,negative,long negative,8,3.11,up,up,1,0.787535664218,2016_Aug_15_1244,85.0458510178,
15,1,furnace,neutral,long neutral,7,4.81,down,down,1,0.740733708604,2016_Aug_15_1244,85.0458510178,
15,1,monk,neutral,short neutral,4,5.18,down,down,1,0.705361632979,2016_Aug_15_1244,85.0458510178,
15,1,end,negative,short negative,3,3.44,up,up,1,0.787628994265,2016_Aug_15_1244,85.0458510178,
15,1,fern,neutral,short neutral,4,5.1,up,up,1,0.88175022963,2016_Aug_15_1244,85.0458510178,
15,1,empathy,neutral,long neutral,7,5.32,up,up,1,0.987736885028,2016_Aug_15_1244,85.0458510178,
15,1,exam,negative,short negative,4,2.76,up,up,1,1.23461016919,2016_Aug_15_1244,85.0458510178,
15,1,hell,negative,short negative,4,2.24,down,down,1,3.12814018619,2016_Aug_15_1244,85.0458510178,
15,1,calf,neutral,short neutral,4,5.39,up,up,1,1.37575113022,2016_Aug_15_1244,85.0458510178,
15,1,wool,neutral,short neutral,4,5.27,up,up,1,0.834734031931,2016_Aug_15_1244,85.0458510178,
15,1,elderly,neutral,long neutral,7,4.86,up,up,1,2.23432376469,2016_Aug_15_1244,85.0458510178,
15,1,slum,negative,short negative,4,2.39,up,up,1,0.764211178524,2016_Aug_15_1244,85.0458510178,
15,1,scalding,negative,long negative,8,2.82,down,down,1,1.51683628571,2016_Aug_15_1244,85.0458510178,
15,1,hose,neutral,short neutral,4,5.25,down,down,1,1.91674898524,2016_Aug_15_1244,85.0458510178,
15,1,religion,neutral,long neutral,8,5.07,up,up,1,0.882447799318,2016_Aug_15_1244,85.0458510178,
15,1,lamp,neutral,short neutral,4,5.41,up,up,1,0.799423855497,2016_Aug_15_1244,85.0458510178,
15,1,hurricane,negative,long negative,9,3.34,up,up,1,0.799452079053,2016_Aug_15_1244,85.0458510178,
15,1,burn,negative,short negative,4,2.73,down,down,1,1.22286309546,2016_Aug_15_1244,85.0458510178,
15,1,foul,negative,short negative,4,2.81,up,up,1,1.17576094432,2016_Aug_15_1244,85.0458510178,
15,1,herd,neutral,short neutral,4,5.0,up,up,1,0.740680789517,2016_Aug_15_1244,85.0458510178,
15,1,enraged,negative,long negative,7,2.46,up,up,1,0.822949754482,2016_Aug_15_1244,85.0458510178,
15,1,scrotum,neutral,long neutral,7,5.85,down,down,1,0.57599532773,2016_Aug_15_1244,85.0458510178,
15,1,dusk,neutral,short neutral,4,5.4,down,down,1,1.28166228771,2016_Aug_15_1244,85.0458510178,
15,1,old,negative,short negative,3,3.31,down,down,1,0.95233081287,2016_Aug_15_1244,85.0458510178,
15,1,feud,negative,short negative,4,3.07,down,down,1,0.305455347872,2016_Aug_15_1244,85.0458510178,
15,1,hospital,neutral,long neutral,8,5.04,up,down,0,0.65828770533,2016_Aug_15_1244,85.0458510178,
15,1,testicles,neutral,long neutral,9,5.38,down,down,1,0.564208484488,2016_Aug_15_1244,85.0458510178,
15,1,starving,negative,long negative,8,2.39,down,down,1,1.09336914297,2016_Aug_15_1244,85.0458510178,
15,1,headache,negative,long negative,8,2.02,down,down,1,0.63477271091,2016_Aug_15_1244,85.0458510178,
15,1,terrified,negative,long negative,9,1.72,down,down,1,3.81031235727,2016_Aug_15_1244,85.0458510178,
15,1,sin,negative,short negative,3,2.8,up,up,1,1.09345477569,2016_Aug_15_1244,85.0458510178,
15,1,defy,neutral,short neutral,4,5.4,down,down,1,0.542718526965,2016_Aug_15_1244,85.0458510178,
15,1,violent,negative,long negative,7,2.29,up,up,1,1.07000584994,2016_Aug_15_1244,85.0458510178,
15,1,homeless,negative,long negative,8,2.06,up,up,1,0.340745639463,2016_Aug_15_1244,85.0458510178,
15,1,aggravated,negative,long negative,10,2.66,up,up,1,0.599501341931,2016_Aug_15_1244,85.0458510178,
15,1,missiles,negative,long negative,8,3.17,down,down,1,0.684286689269,2016_Aug_15_1244,85.0458510178,
15,1,trumpet,neutral,long neutral,7,5.75,down,up,0,1.58746465645,2016_Aug_15_1244,85.0458510178,
15,1,rob,negative,short negative,3,2.8,up,up,1,1.24635114922,2016_Aug_15_1244,85.0458510178,
15,1,cram,negative,short negative,4,3.16,up,up,1,2.1636799993,2016_Aug_15_1244,85.0458510178,
15,1,intoxicated,neutral,long neutral,11,5.0,down,down,1,0.787660104281,2016_Aug_15_1244,85.0458510178,
15,1,calender,neutral,long neutral,8,5.42,up,down,0,0.293736176856,2016_Aug_15_1244,85.0458510178,
15,1,wolf,neutral,short neutral,4,5.0,up,up,1,0.376034648216,2016_Aug_15_1244,85.0458510178,
15,1,fad,neutral,short neutral,3,5.08,down,down,1,0.319171011331,2016_Aug_15_1244,85.0458510178,
15,1,bolt,neutral,short neutral,4,5.42,up,up,1,0.331023281848,2016_Aug_15_1244,85.0458510178,
15,1,tourist,neutral,long neutral,7,5.66,up,up,1,0.65827198996,2016_Aug_15_1244,85.0458510178,
15,1,rink,neutral,short neutral,4,5.7,down,down,1,0.638514571008,2016_Aug_15_1244,85.0458510178,
15,1,ceiling,neutral,long neutral,7,5.45,down,down,1,1.7285950337,2016_Aug_15_1244,85.0458510178,
15,1,weep,negative,short negative,4,1.8,up,up,1,0.964113486756,2016_Aug_15_1244,85.0458510178,
15,1,rat,negative,short negative,3,3.02,down,down,1,0.672014273354,2016_Aug_15_1244,85.0458510178,
15,1,carcass,negative,long negative,7,3.34,up,up,1,0.764142864849,2016_Aug_15_1244,85.0458510178,
15,1,volcano,neutral,long neutral,7,4.84,down,down,1,1.50510781386,2016_Aug_15_1244,85.0458510178,
15,1,ugly,negative,short negative,4,2.43,up,up,1,0.693615200638,2016_Aug_15_1244,85.0458510178,
15,1,furious,negative,long negative,7,1.96,down,down,1,0.552445695386,2016_Aug_15_1244,85.0458510178,
15,1,mad,negative,short negative,3,2.44,down,down,1,0.672031913069,2016_Aug_15_1244,85.0458510178,
15,1,invader,negative,long negative,7,3.05,down,down,1,0.576002383605,2016_Aug_15_1244,85.0458510178,
15,1,sick,negative,short negative,4,1.9,down,down,1,0.822979260876,2016_Aug_15_1244,85.0458510178,
15,1,owe,negative,short negative,3,3.25,up,up,1,0.7406092686,2016_Aug_15_1244,85.0458510178,
15,1,name,neutral,short neutral,4,5.55,up,up,1,0.705346238276,2016_Aug_15_1244,85.0458510178,
15,1,complex,neutral,long neutral,7,5.25,down,down,1,1.36399026547,2016_Aug_15_1244,85.0458510178,
15,1,busybody,neutral,long neutral,8,5.17,up,up,1,6.15079468425,2016_Aug_15_1244,85.0458510178,
15,1,lose,negative,short negative,4,2.81,up,up,1,0.670055305294,2016_Aug_15_1244,85.0458510178,
15,1,fat,negative,short negative,3,2.28,down,down,1,2.0226147286,2016_Aug_15_1244,85.0458510178,
15,1,law,neutral,short neutral,3,5.1,up,up,1,0.705318656284,2016_Aug_15_1244,85.0458510178,
15,1,bomb,negative,short negative,4,2.1,down,down,1,0.423070089251,2016_Aug_15_1244,85.0458510178,
15,1,herring,neutral,long neutral,7,5.43,up,up,1,0.340744356625,2016_Aug_15_1244,85.0458510178,
15,1,dent,negative,short negative,4,2.93,down,up,0,1.41099042707,2016_Aug_15_1244,85.0458510178,
15,1,greyhound,neutral,long neutral,9,5.42,up,up,1,1.23479586706,2016_Aug_15_1244,85.0458510178,
15,1,body,neutral,short neutral,4,5.55,down,down,1,0.811222886201,2016_Aug_15_1244,85.0458510178,
15,1,wasp,negative,short negative,4,3.37,up,down,0,2.03439740243,2016_Aug_15_1244,85.0458510178,
15,1,jealousy,negative,long negative,8,2.51,up,up,1,0.717123139184,2016_Aug_15_1244,85.0458510178,
15,1,activate,neutral,long neutral,8,5.46,up,down,0,1.36396492843,2016_Aug_15_1244,85.0458510178,
15,1,pus,negative,short negative,3,2.86,up,up,1,1.18757793534,2016_Aug_15_1244,85.0458510178,
15,1,taxi,neutral,short neutral,4,5.0,down,up,0,0.352507787116,2016_Aug_15_1244,85.0458510178,
15,1,net,neutral,short neutral,3,4.8,up,down,0,1.5875198206,2016_Aug_15_1244,85.0458510178,
15,1,tomb,negative,short negative,4,2.94,down,down,1,0.105511025176,2016_Aug_15_1244,85.0458510178,
15,1,card,neutral,short neutral,4,5.61,down,up,0,0.517198059766,2016_Aug_15_1244,85.0458510178,
15,1,cat,neutral,short neutral,3,5.72,down,down,1,0.414028303057,2016_Aug_15_1244,85.0458510178,
15,1,rock,neutral,short neutral,4,5.56,down,down,1,0.446602402604,2016_Aug_15_1244,85.0458510178,
15,1,pout,negative,short negative,4,2.83,up,up,1,0.6250477875,2016_Aug_15_1244,85.0458510178,
15,1,inhabitant,neutral,long neutral,10,5.05,up,up,1,1.25880413142,2016_Aug_15_1244,85.0458510178,
15,1,privacy,neutral,long neutral,7,5.88,up,up,1,0.634774955979,2016_Aug_15_1244,85.0458510178,
15,1,depressed,negative,long negative,9,1.83,up,up,1,0.72884583805,2016_Aug_15_1244,85.0458510178,
15,1,sad,negative,short negative,3,1.61,down,down,1,0.775868770957,2016_Aug_15_1244,85.0458510178,
15,1,annoyance,negative,long negative,9,2.97,up,up,1,0.575967424957,2016_Aug_15_1244,85.0458510178,
15,1,corridor,neutral,long neutral,8,4.88,up,up,1,0.63961240137,2016_Aug_15_1244,85.0458510178,
15,1,ache,negative,short negative,4,2.46,down,down,1,0.740665715595,2016_Aug_15_1244,85.0458510178,
15,1,fake,negative,short negative,4,3.1,down,down,1,0.705369971751,2016_Aug_15_1244,85.0458510178,
15,1,nursery,neutral,long neutral,7,5.73,down,down,1,1.15225589229,2016_Aug_15_1244,85.0458510178,
15,1,appliance,neutral,long neutral,9,5.1,up,up,1,2.09318633162,2016_Aug_15_1244,85.0458510178,
15,1,lane,neutral,short neutral,4,5.39,down,down,1,0.587721554562,2016_Aug_15_1244,85.0458510178,
15,1,stricken,negative,long negative,8,3.29,down,down,1,0.788351259544,2016_Aug_15_1244,85.0458510178,
15,1,sympathy,neutral,long neutral,8,5.33,down,down,1,0.729540200497,2016_Aug_15_1244,85.0458510178,
15,1,vine,neutral,short neutral,4,5.36,up,up,1,0.634740959504,2016_Aug_15_1244,85.0458510178,
15,1,cigarette,negative,long negative,9,2.46,up,up,1,0.917090553849,2016_Aug_15_1244,85.0458510178,
15,1,dumb,negative,short negative,4,3.0,down,down,1,0.646538707253,2016_Aug_15_1244,85.0458510178,
15,1,distress,negative,long negative,8,2.67,up,up,1,0.705352332036,2016_Aug_15_1244,85.0458510178,
15,1,cord,neutral,short neutral,4,5.1,down,up,0,0.470122528495,2016_Aug_15_1244,85.0458510178,
15,1,problem,negative,long negative,7,2.74,down,up,0,3.76324484404,2016_Aug_15_1244,85.0458510178,
15,1,decompose,negative,long negative,9,3.2,up,up,1,0.611250660673,2016_Aug_15_1244,85.0458510178,
15,1,mistake,negative,long negative,7,2.86,up,up,1,0.646542555885,2016_Aug_15_1244,85.0458510178,
15,1,leg,neutral,short neutral,3,5.71,up,up,1,2.71655385813,2016_Aug_15_1244,85.0458510178,
15,1,despise,negative,long negative,7,2.03,down,down,1,0.98762783967,2016_Aug_15_1244,85.0458510178,
15,1,decapitate,negative,long negative,10,2.45,down,up,0,1.92850824643,2016_Aug_15_1244,85.0458510178,
15,1,pale,negative,short negative,4,3.17,up,up,1,0.799559200066,2016_Aug_15_1244,85.0458510178,
15,1,oath,neutral,short neutral,4,5.57,down,up,0,2.72832081665,2016_Aug_15_1244,85.0458510178,
15,1,lid,neutral,short neutral,3,5.03,up,down,0,0.340709718643,2016_Aug_15_1244,85.0458510178,
15,1,conquest,neutral,long neutral,8,5.85,down,up,0,0.340744998015,2016_Aug_15_1244,85.0458510178,
15,1,freezer,neutral,long neutral,7,4.96,up,up,1,0.528918834287,2016_Aug_15_1244,85.0458510178,
15,1,rely,neutral,short neutral,4,5.27,up,up,1,0.552445053938,2016_Aug_15_1244,85.0458510178,
15,1,disgusting,negative,long negative,10,2.96,down,down,1,2.08142290107,2016_Aug_15_1244,85.0458510178,
15,1,reserved,neutral,long neutral,8,4.88,down,down,1,0.811193059082,2016_Aug_15_1244,85.0458510178,
15,1,arch,neutral,short neutral,4,5.37,up,up,1,1.23459317093,2016_Aug_15_1244,85.0458510178,
15,1,sob,negative,short negative,3,2.03,up,up,1,0.740619531716,2016_Aug_15_1244,85.0458510178,
15,1,feat,neutral,short neutral,4,5.62,down,down,1,0.822951358103,2016_Aug_15_1244,85.0458510178,
15,1,mushroom,neutral,long neutral,8,5.78,up,up,1,0.587724761746,2016_Aug_15_1244,85.0458510178,
15,1,battleship,neutral,long neutral,10,4.93,up,up,1,1.11700152152,2016_Aug_15_1244,85.0458510178,
15,1,germ,negative,short negative,4,3.35,up,up,1,0.940530178603,2016_Aug_15_1244,85.0458510178,
15,1,confusion,negative,long negative,9,3.46,down,down,1,0.728865722835,2016_Aug_15_1244,85.0458510178,
15,1,war,negative,short negative,3,2.08,up,up,1,0.869988402701,2016_Aug_15_1244,85.0458510178,
15,1,clot,negative,short negative,4,3.13,down,down,1,1.45807525929,2016_Aug_15_1244,85.0458510178,
15,1,shoplifter,negative,long negative,10,2.93,down,down,1,1.30573020631,2016_Aug_15_1244,85.0458510178,
15,1,hurt,negative,short negative,4,1.9,up,up,1,0.705338220228,2016_Aug_15_1244,85.0458510178,
15,1,smallpox,negative,long negative,8,2.52,up,up,1,0.740585214458,2016_Aug_15_1244,85.0458510178,
15,1,howl,neutral,short neutral,4,4.9,down,down,1,1.63446513884,2016_Aug_15_1244,85.0458510178,
15,1,machine,neutral,long neutral,7,5.09,down,down,1,0.59068919241,2016_Aug_15_1244,85.0458510178,
15,1,lighthouse,neutral,long neutral,10,5.89,down,down,1,0.258420548285,2016_Aug_15_1244,85.0458510178,
15,1,debt,negative,short negative,4,2.22,down,up,0,0.285778109333,2016_Aug_15_1244,85.0458510178,
15,1,burdened,negative,long negative,8,2.5,down,down,1,0.575962934876,2016_Aug_15_1244,85.0458510178,
15,1,cabinet,neutral,long neutral,7,5.05,up,down,0,0.354831736593,2016_Aug_15_1244,85.0458510178,
15,1,nun,neutral,short neutral,3,4.93,down,down,1,0.505447778793,2016_Aug_15_1244,85.0458510178,
15,1,teacher,neutral,long neutral,7,5.68,down,down,1,0.646488353959,2016_Aug_15_1244,85.0458510178,
15,1,vest,neutral,short neutral,4,5.25,up,up,1,0.76417205052,2016_Aug_15_1244,85.0458510178,
15,1,unit,neutral,short neutral,4,5.59,down,down,1,0.540589576296,2016_Aug_15_1244,85.0458510178,
15,1,clarinet,neutral,long neutral,8,5.7,down,down,1,0.707304565003,2016_Aug_15_1244,85.0458510178,
15,1,nuisance,negative,long negative,8,3.27,up,up,1,0.670021629485,2016_Aug_15_1244,85.0458510178,
15,1,candlestick,neutral,long neutral,11,5.43,down,down,1,0.517160856049,2016_Aug_15_1244,85.0458510178,
15,1,lie,negative,short negative,3,2.79,up,up,1,1.5521621774,2016_Aug_15_1244,85.0458510178,
15,1,rot,negative,short negative,3,2.68,up,up,1,0.869990968495,2016_Aug_15_1244,85.0458510178,
15,1,deformed,negative,long negative,8,2.41,down,down,1,1.31696252176,2016_Aug_15_1244,85.0458510178,
15,1,daze,neutral,short neutral,4,5.04,up,up,1,0.552434790879,2016_Aug_15_1244,85.0458510178,
15,1,blowdryer,neutral,long neutral,9,5.31,up,up,1,0.517168874096,2016_Aug_15_1244,85.0458510178,
15,1,lung,neutral,short neutral,4,5.21,down,down,1,0.589795341075,2016_Aug_15_1244,85.0458510178,
15,1,nuclear,negative,long negative,7,3.25,down,down,1,0.649502496526,2016_Aug_15_1244,85.0458510178,
15,1,whistle,neutral,long neutral,7,5.81,down,down,1,0.623007997521,2016_Aug_15_1244,85.0458510178,
15,1,frustrated,negative,long negative,10,2.48,down,up,0,1.70506368252,2016_Aug_15_1244,85.0458510178,
15,1,loss,negative,short negative,4,1.89,down,down,1,1.71677130752,2016_Aug_15_1244,85.0458510178,
15,1,aggravation,negative,long negative,11,2.1,up,up,1,0.705336295941,2016_Aug_15_1244,85.0458510178,
15,1,bad,negative,short negative,3,2.56,down,down,1,0.634774956037,2016_Aug_15_1244,85.0458510178,
15,1,ham,neutral,short neutral,3,5.31,up,up,1,0.542655024037,2016_Aug_15_1244,85.0458510178,
15,1,curtains,neutral,long neutral,8,4.83,up,up,1,0.846557758166,2016_Aug_15_1244,85.0458510178,
15,1,army,neutral,short neutral,4,4.72,down,down,1,1.90500223223,2016_Aug_15_1244,85.0458510178,
15,1,blister,negative,long negative,7,2.88,down,down,1,1.76387185499,2016_Aug_15_1244,85.0458510178,
15,1,flee,negative,short negative,4,3.29,down,down,1,0.55240785022,2016_Aug_15_1244,85.0458510178,
15,1,avalanche,negative,long negative,9,3.29,up,up,1,1.05823632574,2016_Aug_15_1244,85.0458510178,
15,1,cognition,neutral,long neutral,9,5.57,down,up,0,0.964137861622,2016_Aug_15_1244,85.0458510178,
15,1,die,negative,short negative,3,2.48,down,down,1,0.401539720711,2016_Aug_15_1244,85.0458510178,
15,1,impotent,negative,long negative,8,2.81,up,down,0,0.587724441022,2016_Aug_15_1244,85.0458510178,
15,1,pail,neutral,short neutral,4,5.04,down,down,1,1.92847072193,2016_Aug_15_1244,85.0458510178,
15,1,rape,negative,short negative,4,1.25,down,down,1,2.72830029042,2016_Aug_15_1244,85.0458510178,
15,1,mood,neutral,short neutral,4,5.6,up,up,1,0.928807479737,2016_Aug_15_1244,85.0458510178,
15,1,gang,negative,short negative,4,2.59,down,down,1,1.89332283079,2016_Aug_15_1244,85.0458510178,
15,1,cult,negative,short negative,4,2.48,down,down,1,0.96412342909,2016_Aug_15_1244,85.0458510178,
15,1,hostile,negative,long negative,7,2.73,up,down,0,0.319686090399,2016_Aug_15_1244,85.0458510178,
15,1,arm,neutral,short neutral,3,5.34,up,up,1,0.352522540314,2016_Aug_15_1244,85.0458510178,
15,1,robbery,negative,long negative,7,2.42,up,up,1,0.822942377883,2016_Aug_15_1244,85.0458510178,
15,1,tusk,neutral,short neutral,4,5.41,down,down,1,1.94026558328,2016_Aug_15_1244,85.0458510178,
15,1,fire,negative,short negative,4,3.22,up,up,1,0.658291233238,2016_Aug_15_1244,85.0458510178,
15,1,jugs,neutral,short neutral,4,5.65,down,down,1,0.84650034894,2016_Aug_15_1244,85.0458510178,
15,1,job,neutral,short neutral,3,5.83,up,up,1,1.14049182035,2016_Aug_15_1244,85.0458510178,
15,1,newspaper,neutral,long neutral,9,5.52,down,down,1,0.728856101166,2016_Aug_15_1244,85.0458510178,
15,1,society,neutral,long neutral,7,5.03,up,up,1,0.858258647902,2016_Aug_15_1244,85.0458510178,
15,1,huge,neutral,short neutral,4,5.39,down,down,1,0.777888034761,2016_Aug_15_1244,85.0458510178,
15,1,lack,negative,short negative,4,3.21,down,down,1,1.16402188857,2016_Aug_15_1244,85.0458510178,
