SubjNo,List,word,prime_semantics,info,len,ValMn,correct response,given response,match?,rt,date,frameRate,
2,1,inhabitant,neutral,long neutral,10,5.05,up,up,1,1.37573228547,2016_Aug_10_1019,85.0296569607,
2,1,fern,neutral,short neutral,4,5.1,up,up,1,1.11696490482,2016_Aug_10_1019,85.0296569607,
2,1,curtains,neutral,long neutral,8,4.83,down,down,1,1.74030990597,2016_Aug_10_1019,85.0296569607,
2,1,aggravated,negative,long negative,10,2.66,up,up,1,1.54036814884,2016_Aug_10_1019,85.0296569607,
2,1,ban,negative,short negative,3,3.48,down,up,0,1.62269361747,2016_Aug_10_1019,85.0296569607,
2,1,envy,negative,short negative,4,3.41,up,up,1,2.36371071252,2016_Aug_10_1019,85.0296569607,
2,1,allergy,negative,long negative,7,3.07,up,up,1,1.44632450902,2016_Aug_10_1019,85.0296569607,
2,1,herd,neutral,short neutral,4,5.0,up,up,1,1.39924399723,2016_Aug_10_1019,85.0296569607,
2,1,dent,negative,short negative,4,2.93,up,up,1,1.97554729379,2016_Aug_10_1019,85.0296569607,
2,1,hat,neutral,short neutral,3,5.46,up,up,1,1.38751460081,2016_Aug_10_1019,85.0296569607,
2,1,rock,neutral,short neutral,4,5.56,down,down,1,1.38749856477,2016_Aug_10_1019,85.0296569607,
2,1,dusk,neutral,short neutral,4,5.4,up,up,1,1.28161712495,2016_Aug_10_1019,85.0296569607,
2,1,arch,neutral,short neutral,4,5.37,down,down,1,1.41100482428,2016_Aug_10_1019,85.0296569607,
2,1,lung,neutral,short neutral,4,5.21,up,up,1,1.26989414294,2016_Aug_10_1019,85.0296569607,
2,1,foul,negative,short negative,4,2.81,down,down,1,1.48162751629,2016_Aug_10_1019,85.0296569607,
2,1,unfaithful,negative,long negative,10,2.05,down,down,1,1.49334312173,2016_Aug_10_1019,85.0296569607,
2,1,measles,negative,long negative,7,2.74,up,up,1,1.08172540024,2016_Aug_10_1019,85.0296569607,
2,1,van,neutral,short neutral,3,4.97,down,down,1,1.46981344961,2016_Aug_10_1019,85.0296569607,
2,1,pee,neutral,short neutral,3,5.41,up,up,1,1.13117828285,2016_Aug_10_1019,85.0296569607,
2,1,mushroom,neutral,long neutral,8,5.78,down,down,1,1.03533219285,2016_Aug_10_1019,85.0296569607,
2,1,fury,negative,short negative,4,3.1,down,down,1,1.32866364035,2016_Aug_10_1019,85.0296569607,
2,1,cult,negative,short negative,4,2.48,down,down,1,1.26993327086,2016_Aug_10_1019,85.0296569607,
2,1,confusion,negative,long negative,9,3.46,down,down,1,1.34043601334,2016_Aug_10_1019,85.0296569607,
2,1,handicapped,negative,long negative,11,3.23,down,down,1,1.2228392888,2016_Aug_10_1019,85.0296569607,
2,1,pale,negative,short negative,4,3.17,up,up,1,1.10520632282,2016_Aug_10_1019,85.0296569607,
2,1,depressed,negative,long negative,9,1.83,down,down,1,0.940566931517,2016_Aug_10_1019,85.0296569607,
2,1,candlestick,neutral,long neutral,11,5.43,up,up,1,0.928797445011,2016_Aug_10_1019,85.0296569607,
2,1,nursery,neutral,long neutral,7,5.73,down,down,1,0.834693509703,2016_Aug_10_1019,85.0296569607,
2,1,calender,neutral,long neutral,8,5.42,down,down,1,1.04632361101,2016_Aug_10_1019,85.0296569607,
2,1,hurt,negative,short negative,4,1.9,down,down,1,0.975876353199,2016_Aug_10_1019,85.0296569607,
2,1,burdened,negative,long negative,8,2.5,up,up,1,0.81116928984,2016_Aug_10_1019,85.0296569607,
2,1,vest,neutral,short neutral,4,5.25,down,down,1,1.02296424157,2016_Aug_10_1019,85.0296569607,
2,1,propeller,neutral,long neutral,9,5.43,down,down,1,1.03467888484,2016_Aug_10_1019,85.0296569607,
2,1,chimney,neutral,long neutral,7,5.72,down,down,1,1.4698163361,2016_Aug_10_1019,85.0296569607,
2,1,fact,neutral,short neutral,4,5.55,up,up,1,1.39927254137,2016_Aug_10_1019,85.0296569607,
2,1,wasp,negative,short negative,4,3.37,down,down,1,2.06962525072,2016_Aug_10_1019,85.0296569607,
2,1,gun,negative,short negative,3,3.47,up,up,1,1.5992049976,2016_Aug_10_1019,85.0296569607,
2,1,bastard,negative,long negative,7,3.36,up,up,1,1.18831851925,2016_Aug_10_1019,85.0296569607,
2,1,missles,negative,long negative,7,3.33,down,down,1,1.03468658214,2016_Aug_10_1019,85.0296569607,
2,1,society,neutral,long neutral,7,5.03,down,down,1,1.62269201386,2016_Aug_10_1019,85.0296569607,
2,1,lost,negative,short negative,4,2.82,down,down,1,1.39925137381,2016_Aug_10_1019,85.0296569607,
2,1,stun,neutral,short neutral,4,4.93,down,down,1,1.97554472802,2016_Aug_10_1019,85.0296569607,
2,1,fail,negative,short negative,4,1.79,down,down,1,1.64625504093,2016_Aug_10_1019,85.0296569607,
2,1,murderer,negative,long negative,8,1.53,up,up,1,1.20140841276,2016_Aug_10_1019,85.0296569607,
2,1,knitting,neutral,long neutral,8,4.94,down,down,1,1.23458728702,2016_Aug_10_1019,85.0296569607,
2,1,hour,neutral,short neutral,4,5.1,up,up,1,2.14039290848,2016_Aug_10_1019,85.0296569607,
2,1,lane,neutral,short neutral,4,5.39,up,up,1,1.55212352364,2016_Aug_10_1019,85.0296569607,
2,1,cliffdiver,neutral,long neutral,10,5.8,down,down,1,1.22283768519,2016_Aug_10_1019,85.0296569607,
2,1,lid,neutral,short neutral,3,5.03,down,down,1,1.23460941674,2016_Aug_10_1019,85.0296569607,
2,1,stricken,negative,long negative,8,3.29,up,up,1,1.16471091201,2016_Aug_10_1019,85.0296569607,
2,1,body,neutral,short neutral,4,5.55,up,up,1,1.11697003635,2016_Aug_10_1019,85.0296569607,
2,1,mood,neutral,short neutral,4,5.6,up,up,1,1.04641918577,2016_Aug_10_1019,85.0296569607,
2,1,toothache,negative,long negative,9,1.98,up,up,1,0.846526178182,2016_Aug_10_1019,85.0296569607,
2,1,pig,neutral,short neutral,3,5.07,down,down,1,1.52861726414,2016_Aug_10_1019,85.0296569607,
2,1,nuclear,negative,long negative,7,3.25,down,down,1,1.45806673428,2016_Aug_10_1019,85.0296569607,
2,1,despise,negative,long negative,7,2.03,up,up,1,2.09314113185,2016_Aug_10_1019,85.0296569607,
2,1,robbery,negative,long negative,7,2.42,down,down,1,1.51686221006,2016_Aug_10_1019,85.0296569607,
2,1,vine,neutral,short neutral,4,5.36,down,down,1,1.62269554179,2016_Aug_10_1019,85.0296569607,
2,1,scrotum,neutral,long neutral,7,5.85,down,down,1,1.42346289807,2016_Aug_10_1019,85.0296569607,
2,1,ham,neutral,short neutral,3,5.31,up,up,1,1.29337506551,2016_Aug_10_1019,85.0296569607,
2,1,bawl,negative,short negative,4,3.41,down,down,1,1.31695829797,2016_Aug_10_1019,85.0296569607,
2,1,avalanche,negative,long negative,9,3.29,up,up,1,1.3992295648,2016_Aug_10_1019,85.0296569607,
2,1,hostile,negative,long negative,7,2.73,up,up,1,1.31692526375,2016_Aug_10_1019,85.0296569607,
2,1,headache,negative,long negative,8,2.02,up,up,1,1.36396119537,2016_Aug_10_1019,85.0296569607,
2,1,sin,negative,short negative,3,2.8,down,down,1,1.18752633918,2016_Aug_10_1019,85.0296569607,
2,1,glacier,neutral,long neutral,7,5.5,down,down,1,1.18752826351,2016_Aug_10_1019,85.0296569607,
2,1,furious,negative,long negative,7,1.96,down,down,1,1.44627672164,2016_Aug_10_1019,85.0296569607,
2,1,flu,negative,short negative,3,2.52,down,down,1,2.35192647286,2016_Aug_10_1019,85.0296569607,
2,1,rat,negative,short negative,3,3.02,down,down,1,1.6579789851,2016_Aug_10_1019,85.0296569607,
2,1,jealous,negative,long negative,7,2.86,up,up,1,1.01112483796,2016_Aug_10_1019,85.0296569607,
2,1,howl,neutral,short neutral,4,4.9,down,down,1,1.37575377376,2016_Aug_10_1019,85.0296569607,
2,1,rob,negative,short negative,3,2.8,up,up,1,1.05818771011,2016_Aug_10_1019,85.0296569607,
2,1,rink,neutral,short neutral,4,5.7,down,down,1,1.14052600756,2016_Aug_10_1019,85.0296569607,
2,1,raft,neutral,short neutral,4,5.72,up,up,1,1.36402918815,2016_Aug_10_1019,85.0296569607,
2,1,gang,negative,short negative,4,2.59,up,up,1,0.964374989177,2016_Aug_10_1019,85.0296569607,
2,1,loss,negative,short negative,4,1.89,up,up,1,0.919126754583,2016_Aug_10_1019,85.0296569607,
2,1,irritated,negative,long negative,9,2.23,up,up,1,1.08170808133,2016_Aug_10_1019,85.0296569607,
2,1,herring,neutral,long neutral,7,5.43,down,down,1,0.811168006958,2016_Aug_10_1019,85.0296569607,
2,1,reverent,neutral,long neutral,8,5.35,down,down,1,0.964072228862,2016_Aug_10_1019,85.0296569607,
2,1,burn,negative,short negative,4,2.73,up,up,1,1.19933431217,2016_Aug_10_1019,85.0296569607,
2,1,cocaine,negative,long negative,7,3.37,up,up,1,1.11698671383,2016_Aug_10_1019,85.0296569607,
2,1,handicap,negative,long negative,8,3.29,up,up,1,1.65803030041,2016_Aug_10_1019,85.0296569607,
2,1,hose,neutral,short neutral,4,5.25,down,down,1,0.893506625127,2016_Aug_10_1019,85.0296569607,
2,1,mastectomy,negative,long negative,10,2.89,down,down,1,1.10523935704,2016_Aug_10_1019,85.0296569607,
2,1,blister,negative,long negative,7,2.88,down,down,1,0.905276432353,2016_Aug_10_1019,85.0296569607,
2,1,infection,negative,long negative,9,1.66,down,down,1,1.31692430158,2016_Aug_10_1019,85.0296569607,
2,1,busybody,neutral,long neutral,8,5.17,up,up,1,1.10519734264,2016_Aug_10_1019,85.0296569607,
2,1,furnace,neutral,long neutral,7,4.81,up,up,1,1.41105389454,2016_Aug_10_1019,85.0296569607,
2,1,testicles,neutral,long neutral,9,5.38,up,up,1,1.19930224011,2016_Aug_10_1019,85.0296569607,
2,1,aggravation,negative,long negative,11,2.1,up,up,1,1.0816689534,2016_Aug_10_1019,85.0296569607,
2,1,ridicule,negative,long negative,8,3.13,down,down,1,1.1287401643,2016_Aug_10_1019,85.0296569607,
2,1,clot,negative,short negative,4,3.13,down,down,1,1.45805743337,2016_Aug_10_1019,85.0296569607,
2,1,ketchup,neutral,long neutral,7,5.6,up,up,1,1.10524705434,2016_Aug_10_1019,85.0296569607,
2,1,teacher,neutral,long neutral,7,5.68,down,down,1,1.1288161751,2016_Aug_10_1019,85.0296569607,
2,1,germ,negative,short negative,4,3.35,up,up,1,1.21106659508,2016_Aug_10_1019,85.0296569607,
2,1,jar,neutral,short neutral,3,5.21,down,down,1,1.57572022638,2016_Aug_10_1019,85.0296569607,
2,1,anxious,neutral,long neutral,7,4.81,down,down,1,1.03465354791,2016_Aug_10_1019,85.0296569607,
2,1,sympathy,neutral,long neutral,8,5.33,down,down,1,1.58739638317,2016_Aug_10_1019,85.0296569607,
2,1,rude,negative,short negative,4,2.5,down,down,1,1.19935708334,2016_Aug_10_1019,85.0296569607,
2,1,aggressive,neutral,long neutral,10,5.1,up,up,1,0.999389347839,2016_Aug_10_1019,85.0296569607,
2,1,cognition,neutral,long neutral,9,5.57,up,up,1,1.24631924921,2016_Aug_10_1019,85.0296569607,
2,1,huge,neutral,short neutral,4,5.39,down,down,1,1.48158518117,2016_Aug_10_1019,85.0296569607,
2,1,bad,negative,short negative,3,2.56,down,down,1,1.3287095034,2016_Aug_10_1019,85.0296569607,
2,1,masturbate,neutral,long neutral,10,5.45,down,down,1,1.23470884015,2016_Aug_10_1019,85.0296569607,
2,1,newspaper,neutral,long neutral,9,5.52,up,up,1,1.09347051198,2016_Aug_10_1019,85.0296569607,
