SubjNo,List,word,prime_semantics,info,len,ValMn,correct response,given response,match?,rt,date,frameRate,
13,1,jar,neutral,short neutral,3,5.21,down,up,0,1.06992310379,2016_Aug_15_1010,85.057451223,
13,1,lane,neutral,short neutral,4,5.39,up,up,1,4.70415507792,2016_Aug_15_1010,85.057451223,
13,1,missles,negative,long negative,7,3.33,down,None,0,None,2016_Aug_15_1010,85.057451223,
13,1,yolk,neutral,short neutral,4,5.48,down,down,1,2.22248945467,2016_Aug_15_1010,85.057451223,
13,1,aggravation,negative,long negative,11,2.1,up,up,1,2.21079562075,2016_Aug_15_1010,85.057451223,
13,1,egg,neutral,short neutral,3,5.29,up,up,1,2.2343058043,2016_Aug_15_1010,85.057451223,
13,1,shun,negative,short negative,4,2.97,down,down,1,3.21118529758,2016_Aug_15_1010,85.057451223,
13,1,tomb,negative,short negative,4,2.94,down,down,1,3.77530301787,2016_Aug_15_1010,85.057451223,
13,1,invader,negative,long negative,7,3.05,down,up,0,3.10466143338,2016_Aug_15_1010,85.057451223,
13,1,slob,negative,short negative,4,3.12,up,up,1,3.85802035173,2016_Aug_15_1010,85.057451223,
13,1,rape,negative,short negative,4,1.25,down,down,1,3.91614089691,2016_Aug_15_1010,85.057451223,
13,1,burdened,negative,long negative,8,2.5,down,down,1,1.62268823799,2016_Aug_15_1010,85.057451223,
13,1,fad,neutral,short neutral,3,5.08,up,up,1,1.2345806628,2016_Aug_15_1010,85.057451223,
13,1,dent,negative,short negative,4,2.93,up,up,1,4.99818567734,2016_Aug_15_1010,85.057451223,
13,1,pee,neutral,short neutral,3,5.41,down,down,1,1.88145612786,2016_Aug_15_1010,85.057451223,
13,1,weep,negative,short negative,4,1.8,down,down,1,1.31688971788,2016_Aug_15_1010,85.057451223,
13,1,mad,negative,short negative,3,2.44,up,up,1,2.98702007206,2016_Aug_15_1010,85.057451223,
13,1,consoled,neutral,long neutral,8,5.78,up,up,1,1.29343437776,2016_Aug_15_1010,85.057451223,
13,1,conquest,neutral,long neutral,8,5.85,up,up,1,0.964126957057,2016_Aug_15_1010,85.057451223,
13,1,herd,neutral,short neutral,4,5.0,down,down,1,1.99911641167,2016_Aug_15_1010,85.057451223,
13,1,annoyance,negative,long negative,9,2.97,down,down,1,4.73941297666,2016_Aug_15_1010,85.057451223,
13,1,sin,negative,short negative,3,2.8,up,up,1,1.70502295083,2016_Aug_15_1010,85.057451223,
