SubjNo,List,word,prime_semantics,info,len,ValMn,correct response,given response,match?,rt,date,frameRate,
23,1,zealous,neutral,long neutral,7,5.67,up,up,1,2.187233801,2016_Aug_22_0856,84.9941528376,
23,1,name,neutral,short neutral,4,5.55,down,down,1,1.38752065448,2016_Aug_22_0856,84.9941528376,
23,1,task,neutral,short neutral,4,4.79,up,None,0,None,2016_Aug_22_0856,84.9941528376,
23,1,ketchup,neutral,long neutral,7,5.6,down,down,1,5.82211491582,2016_Aug_22_0856,84.9941528376,
23,1,slum,negative,short negative,4,2.39,down,None,0,None,2016_Aug_22_0856,84.9941528376,
23,1,sin,negative,short negative,3,2.8,up,up,1,2.31663281983,2016_Aug_22_0856,84.9941528376,
23,1,cliffdiver,neutral,long neutral,10,5.8,down,down,1,6.91527815559,2016_Aug_22_0856,84.9941528376,
23,1,rely,neutral,short neutral,4,5.27,down,None,0,None,2016_Aug_22_0856,84.9941528376,
23,1,week,neutral,short neutral,4,5.35,down,None,0,None,2016_Aug_22_0856,84.9941528376,
23,1,newspaper,neutral,long neutral,9,5.52,up,up,1,3.96314971801,2016_Aug_22_0856,84.9941528376,
23,1,surgeon,neutral,long neutral,7,5.36,up,up,1,3.36337640416,2016_Aug_22_0856,84.9941528376,
23,1,fail,negative,short negative,4,1.79,up,up,1,4.1278848917,2016_Aug_22_0856,84.9941528376,
23,1,stricken,negative,long negative,8,3.29,up,up,1,1.52862441179,2016_Aug_22_0856,84.9941528376,
23,1,treatment,neutral,long neutral,9,5.24,up,up,1,1.63443819818,2016_Aug_22_0856,84.9941528376,
23,1,activate,neutral,long neutral,8,5.46,down,None,0,None,2016_Aug_22_0856,84.9941528376,
23,1,defy,neutral,short neutral,4,5.4,down,down,1,1.37573188695,2016_Aug_22_0856,84.9941528376,
23,1,empathy,neutral,long neutral,7,5.32,up,up,1,1.72859182651,2016_Aug_22_0856,84.9941528376,
23,1,despise,negative,long negative,7,2.03,down,down,1,2.76355017105,2016_Aug_22_0856,84.9941528376,
23,1,leg,neutral,short neutral,3,5.71,down,down,1,2.51658451918,2016_Aug_22_0856,84.9941528376,
23,1,sadness,negative,long negative,7,2.21,down,None,0,None,2016_Aug_22_0856,84.9941528376,
23,1,disgusting,negative,long negative,10,2.96,down,down,1,3.06934131461,2016_Aug_22_0856,84.9941528376,
23,1,hostile,negative,long negative,7,2.73,down,None,0,None,2016_Aug_22_0856,84.9941528376,
23,1,impotent,negative,long negative,8,2.81,down,down,1,6.79764256719,2016_Aug_22_0856,84.9941528376,
23,1,lamb,neutral,short neutral,4,5.89,down,down,1,2.69294521306,2016_Aug_22_0856,84.9941528376,
23,1,whistle,neutral,long neutral,7,5.81,up,up,1,5.17458934791,2016_Aug_22_0856,84.9941528376,
23,1,fat,negative,short negative,3,2.28,down,down,1,3.39865001827,2016_Aug_22_0856,84.9941528376,
23,1,conquest,neutral,long neutral,8,5.85,up,up,1,6.03316583112,2016_Aug_22_0856,84.9941528376,
23,1,bulb,neutral,short neutral,4,5.17,down,down,1,1.76387634513,2016_Aug_22_0856,84.9941528376,
23,1,dead,negative,short negative,4,1.94,down,down,1,5.97438171273,2016_Aug_22_0856,84.9941528376,
23,1,pervert,negative,long negative,7,2.79,up,up,1,5.9038303151,2016_Aug_22_0856,84.9941528376,
23,1,robbery,negative,long negative,7,2.42,down,None,0,None,2016_Aug_22_0856,84.9941528376,
23,1,reserved,neutral,long neutral,8,4.88,down,down,1,1.55209771229,2016_Aug_22_0856,84.9941528376,
23,1,problem,negative,long negative,7,2.74,down,down,1,3.23397417809,2016_Aug_22_0856,84.9941528376,
23,1,irritated,negative,long negative,9,2.23,down,down,1,1.12874570873,2016_Aug_22_0856,84.9941528376,
23,1,dumb,negative,short negative,4,3.0,up,up,1,2.37542046618,2016_Aug_22_0856,84.9941528376,
23,1,surgery,negative,long negative,7,2.86,down,down,1,6.26858902979,2016_Aug_22_0856,84.9941528376,
23,1,cat,neutral,short neutral,3,5.72,down,down,1,4.23369643302,2016_Aug_22_0856,84.9941528376,
23,1,elderly,neutral,long neutral,7,4.86,down,down,1,5.73915287142,2016_Aug_22_0856,84.9941528376,
23,1,flaw,negative,short negative,4,3.28,up,up,1,1.95204569132,2016_Aug_22_0856,84.9941528376,
23,1,anxious,neutral,long neutral,7,4.81,down,down,1,4.05727800925,2016_Aug_22_0856,84.9941528376,
23,1,jealous,negative,long negative,7,2.86,down,down,1,1.36397679511,2016_Aug_22_0856,84.9941528376,
23,1,blackmail,negative,long negative,9,2.95,up,up,1,1.44627847371,2016_Aug_22_0856,84.9941528376,
