SubjNo,List,word,prime_semantics,info,len,ValMn,correct response,given response,match?,rt,date,frameRate,
7,1,machine,neutral,long neutral,7,5.09,up,up,1,1.23458739795,2016_Aug_11_1011,84.9899826365,
7,1,zealous,neutral,long neutral,7,5.67,down,down,1,0.858859359685,2016_Aug_11_1011,84.9899826365,
7,1,propeller,neutral,long neutral,9,5.43,down,down,1,0.717081445351,2016_Aug_11_1011,84.9899826365,
7,1,hospital,neutral,long neutral,8,5.04,up,up,1,0.517156686662,2016_Aug_11_1011,84.9899826365,
7,1,daze,neutral,short neutral,4,5.04,up,up,1,0.528949623601,2016_Aug_11_1011,84.9899826365,
7,1,fad,neutral,short neutral,3,5.08,up,up,1,0.587700707641,2016_Aug_11_1011,84.9899826365,
7,1,pig,neutral,short neutral,3,5.07,up,up,1,1.04637154711,2016_Aug_11_1011,84.9899826365,
7,1,passage,neutral,long neutral,7,5.28,up,up,1,0.846530176063,2016_Aug_11_1011,84.9899826365,
7,1,jar,neutral,short neutral,3,5.21,down,down,1,0.976033108743,2016_Aug_11_1011,84.9899826365,
7,1,ban,negative,short negative,3,3.48,up,up,1,0.528882272044,2016_Aug_11_1011,84.9899826365,
7,1,activate,neutral,long neutral,8,5.46,down,down,1,0.764319261775,2016_Aug_11_1011,84.9899826365,
7,1,lamp,neutral,short neutral,4,5.41,up,up,1,0.52895507587,2016_Aug_11_1011,84.9899826365,
7,1,wolf,neutral,short neutral,4,5.0,down,down,1,0.622969831634,2016_Aug_11_1011,84.9899826365,
7,1,quit,negative,short negative,4,2.46,down,down,1,0.822927624658,2016_Aug_11_1011,84.9899826365,
7,1,ham,neutral,short neutral,3,5.31,down,down,1,0.799433156466,2016_Aug_11_1011,84.9899826365,
7,1,confusion,negative,long negative,9,3.46,down,down,1,0.717110631026,2016_Aug_11_1011,84.9899826365,
7,1,measles,negative,long negative,7,2.74,up,up,1,0.684154231218,2016_Aug_11_1011,84.9899826365,
7,1,rash,negative,short negative,4,2.54,up,up,1,0.507481795837,2016_Aug_11_1011,84.9899826365,
7,1,trumpet,neutral,long neutral,7,5.75,down,down,1,0.84649553812,2016_Aug_11_1011,84.9899826365,
7,1,end,negative,short negative,3,3.44,up,up,1,0.552422603439,2016_Aug_11_1011,84.9899826365,
7,1,sympathy,neutral,long neutral,8,5.33,down,down,1,0.67007807649,2016_Aug_11_1011,84.9899826365,
7,1,pout,negative,short negative,4,2.83,up,up,1,0.905265224018,2016_Aug_11_1011,84.9899826365,
7,1,conquest,neutral,long neutral,8,5.85,down,down,1,0.870013098274,2016_Aug_11_1011,84.9899826365,
7,1,stun,neutral,short neutral,4,4.93,up,up,1,0.658186677991,2016_Aug_11_1011,84.9899826365,
7,1,crushed,negative,long negative,7,2.21,up,up,1,0.65822259882,2016_Aug_11_1011,84.9899826365,
7,1,ceiling,neutral,long neutral,7,5.45,down,down,1,0.787675178193,2016_Aug_11_1011,84.9899826365,
7,1,huge,neutral,short neutral,4,5.39,up,up,1,0.728863157031,2016_Aug_11_1011,84.9899826365,
