SubjNo,List,word,prime_semantics,info,len,ValMn,correct response,given response,match?,rt,date,frameRate,
17,1,bulb,neutral,short neutral,4,5.17,down,down,1,0.787667480879,2016_Aug_16_1247,85.0245149963,
17,1,yolk,neutral,short neutral,4,5.48,up,None,0,None,2016_Aug_16_1247,85.0245149963,
17,1,lane,neutral,short neutral,4,5.39,up,up,1,3.35157480772,2016_Aug_16_1247,85.0245149963,
17,1,mastectomy,negative,long negative,10,2.89,up,up,1,2.96347717487,2016_Aug_16_1247,85.0245149963,
17,1,selfish,negative,long negative,7,2.42,down,down,1,6.52716673166,2016_Aug_16_1247,85.0245149963,
17,1,nag,negative,short negative,3,2.9,up,up,1,1.57571694127,2016_Aug_16_1247,85.0245149963,
17,1,freezer,neutral,long neutral,7,4.96,down,down,1,1.54043883708,2016_Aug_16_1247,85.0245149963,
17,1,corrupt,negative,long negative,7,3.32,up,None,0,None,2016_Aug_16_1247,85.0245149963,
17,1,problem,negative,long negative,7,2.74,down,down,1,1.03465430049,2016_Aug_16_1247,85.0245149963,
17,1,surgeon,neutral,long neutral,7,5.36,down,down,1,0.858257365064,2016_Aug_16_1247,85.0245149963,
17,1,ceiling,neutral,long neutral,7,5.45,up,down,0,6.24488192308,2016_Aug_16_1247,85.0245149963,
17,1,trumpet,neutral,long neutral,7,5.75,down,down,1,1.10529004788,2016_Aug_16_1247,85.0245149963,
17,1,nuisance,negative,long negative,8,3.27,up,None,0,None,2016_Aug_16_1247,85.0245149963,
17,1,complex,neutral,long neutral,7,5.25,up,up,1,1.32869259722,2016_Aug_16_1247,85.0245149963,
17,1,germ,negative,short negative,4,3.35,down,down,1,0.787661387119,2016_Aug_16_1247,85.0245149963,
17,1,crushed,negative,long negative,7,2.21,up,up,1,1.75213985518,2016_Aug_16_1247,85.0245149963,
17,1,jug,neutral,short neutral,3,5.24,down,down,1,0.940593681531,2016_Aug_16_1247,85.0245149963,
17,1,vest,neutral,short neutral,4,5.25,up,up,1,4.1866282784,2016_Aug_16_1247,85.0245149963,
17,1,fad,neutral,short neutral,3,5.08,down,down,1,1.50512801926,2016_Aug_16_1247,85.0245149963,
17,1,kerchief,neutral,long neutral,8,5.11,up,up,1,3.4927751022,2016_Aug_16_1247,85.0245149963,
17,1,erasure,neutral,long neutral,7,4.84,down,down,1,0.917013901402,2016_Aug_16_1247,85.0245149963,
17,1,gang,negative,short negative,4,2.59,down,down,1,1.04645204829,2016_Aug_16_1247,85.0245149963,
17,1,zealous,neutral,long neutral,7,5.67,up,up,1,4.5630458683,2016_Aug_16_1247,85.0245149963,
17,1,unit,neutral,short neutral,4,5.59,up,up,1,4.51594018925,2016_Aug_16_1247,85.0245149963,
17,1,oath,neutral,short neutral,4,5.57,down,down,1,0.881731948524,2016_Aug_16_1247,85.0245149963,
17,1,ache,negative,short negative,4,2.46,down,down,1,0.987683645217,2016_Aug_16_1247,85.0245149963,
17,1,bolt,neutral,short neutral,4,5.42,down,down,1,1.02289343573,2016_Aug_16_1247,85.0245149963,
17,1,end,negative,short negative,3,3.44,down,down,1,0.811202039244,2016_Aug_16_1247,85.0245149963,
17,1,testicles,neutral,long neutral,9,5.38,up,up,1,2.04613453377,2016_Aug_16_1247,85.0245149963,
17,1,lack,negative,short negative,4,3.21,up,up,1,7.22100194742,2016_Aug_16_1247,85.0245149963,
17,1,activate,neutral,long neutral,8,5.46,up,up,1,1.79911724559,2016_Aug_16_1247,85.0245149963,
