SubjNo,List,word,prime_semantics,info,len,ValMn,correct response,given response,match?,rt,date,frameRate,
24,1,dusk,neutral,short neutral,4,5.4,up,up,1,1.3875196923,2016_Aug_22_1133,85.0173281233,
24,1,old,negative,short negative,3,3.31,down,down,1,1.0346417923,2016_Aug_22_1133,85.0173281233,
24,1,herring,neutral,long neutral,7,5.43,up,up,1,0.905271959142,2016_Aug_22_1133,85.0173281233,
24,1,jealous,negative,long negative,7,2.86,down,down,1,0.728861232754,2016_Aug_22_1133,85.0173281233,
24,1,die,negative,short negative,3,2.48,up,up,1,0.717093632789,2016_Aug_22_1133,85.0173281233,
24,1,sob,negative,short negative,3,2.03,up,up,1,1.70508677443,2016_Aug_22_1133,85.0173281233,
24,1,corridor,neutral,long neutral,8,4.88,down,down,1,0.999344765558,2016_Aug_22_1133,85.0173281233,
24,1,terrified,negative,long negative,9,1.72,down,down,1,1.10528395418,2016_Aug_22_1133,85.0173281233,
24,1,scalding,negative,long negative,8,2.82,up,up,1,0.822981826612,2016_Aug_22_1133,85.0173281233,
24,1,cognition,neutral,long neutral,9,5.57,down,down,1,1.03533904138,2016_Aug_22_1133,85.0173281233,
24,1,clarinet,neutral,long neutral,8,5.7,down,down,1,0.811220641132,2016_Aug_22_1133,85.0173281233,
24,1,furnace,neutral,long neutral,7,4.81,down,down,1,1.49336009868,2016_Aug_22_1133,85.0173281233,
24,1,ugly,negative,short negative,4,2.43,up,up,1,1.85795781098,2016_Aug_22_1133,85.0173281233,
24,1,irritated,negative,long negative,9,2.23,up,up,1,1.02290209511,2016_Aug_22_1133,85.0173281233,
24,1,aggravated,negative,long negative,10,2.66,down,down,1,0.940442300867,2016_Aug_22_1133,85.0173281233,
24,1,dumb,negative,short negative,4,3.0,down,down,1,0.869965310674,2016_Aug_22_1133,85.0173281233,
24,1,religion,neutral,long neutral,8,5.07,down,down,1,0.611220512888,2016_Aug_22_1133,85.0173281233,
24,1,propeller,neutral,long neutral,9,5.43,down,down,1,0.693550414871,2016_Aug_22_1133,85.0173281233,
24,1,erasure,neutral,long neutral,7,4.84,up,up,1,1.12877874309,2016_Aug_22_1133,85.0173281233,
24,1,rock,neutral,short neutral,4,5.56,down,down,1,0.83474589861,2016_Aug_22_1133,85.0173281233,
24,1,jealousy,negative,long negative,8,2.51,down,down,1,0.870049019111,2016_Aug_22_1133,85.0173281233,
24,1,feud,negative,short negative,4,3.07,down,down,1,0.705279528163,2016_Aug_22_1133,85.0173281233,
24,1,tire,neutral,short neutral,4,4.97,down,down,1,0.787651124061,2016_Aug_22_1133,85.0173281233,
24,1,terrace,neutral,long neutral,7,5.55,up,up,1,0.740659621893,2016_Aug_22_1133,85.0173281233,
24,1,nuisance,negative,long negative,8,3.27,down,down,1,0.799411668093,2016_Aug_22_1133,85.0173281233,
24,1,blister,negative,long negative,7,2.88,down,down,1,0.660740264226,2016_Aug_22_1133,85.0173281233,
24,1,trumpet,neutral,long neutral,7,5.75,down,down,1,0.799454644904,2016_Aug_22_1133,85.0173281233,
24,1,allergy,negative,long negative,7,3.07,up,up,1,0.881756644114,2016_Aug_22_1133,85.0173281233,
24,1,machine,neutral,long neutral,7,5.09,up,up,1,1.0601596937,2016_Aug_22_1133,85.0173281233,
24,1,land,neutral,short neutral,4,5.66,up,down,0,0.528923003701,2016_Aug_22_1133,85.0173281233,
24,1,crackers,neutral,long neutral,8,5.8,up,up,1,0.799423214048,2016_Aug_22_1133,85.0173281233,
24,1,history,neutral,long neutral,7,5.24,down,down,1,0.728858987568,2016_Aug_22_1133,85.0173281233,
24,1,treatment,neutral,long neutral,9,5.24,down,down,1,0.705480620731,2016_Aug_22_1133,85.0173281233,
24,1,concentrate,neutral,long neutral,11,5.2,down,down,1,0.775903088157,2016_Aug_22_1133,85.0173281233,
24,1,rely,neutral,short neutral,4,5.27,down,down,1,0.940785473096,2016_Aug_22_1133,85.0173281233,
24,1,blowdryer,neutral,long neutral,9,5.31,up,up,1,1.1875644651,2016_Aug_22_1133,85.0173281233,
24,1,jug,neutral,short neutral,3,5.24,down,down,1,0.928755202098,2016_Aug_22_1133,85.0173281233,
24,1,sin,negative,short negative,3,2.8,up,up,1,0.893536431366,2016_Aug_22_1133,85.0173281233,
24,1,depressed,negative,long negative,9,1.83,down,down,1,0.917023523012,2016_Aug_22_1133,85.0173281233,
24,1,rink,neutral,short neutral,4,5.7,down,down,1,2.34013658902,2016_Aug_22_1133,85.0173281233,
24,1,burdened,negative,long negative,8,2.5,up,up,1,1.09349422448,2016_Aug_22_1133,85.0173281233,
24,1,sadness,negative,long negative,7,2.21,down,down,1,1.34050221171,2016_Aug_22_1133,85.0173281233,
24,1,army,neutral,short neutral,4,4.72,down,down,1,1.02291620697,2016_Aug_22_1133,85.0173281233,
24,1,unit,neutral,short neutral,4,5.59,up,up,1,1.30516669829,2016_Aug_22_1133,85.0173281233,
24,1,nag,negative,short negative,3,2.9,up,up,1,1.55410671316,2016_Aug_22_1133,85.0173281233,
24,1,nursery,neutral,long neutral,7,5.73,up,up,1,1.246342169,2016_Aug_22_1133,85.0173281233,
24,1,pail,neutral,short neutral,4,5.04,down,down,1,0.848428527825,2016_Aug_22_1133,85.0173281233,
24,1,violent,negative,long negative,7,2.29,down,down,1,0.928803631105,2016_Aug_22_1133,85.0173281233,
24,1,job,neutral,short neutral,3,5.83,up,up,1,2.17551398859,2016_Aug_22_1133,85.0173281233,
24,1,apprehension,negative,long negative,12,3.03,up,up,1,0.987613727921,2016_Aug_22_1133,85.0173281233,
24,1,testicles,neutral,long neutral,9,5.38,down,down,1,0.870043566916,2016_Aug_22_1133,85.0173281233,
24,1,anxious,neutral,long neutral,7,4.81,up,up,1,1.02288637985,2016_Aug_22_1133,85.0173281233,
24,1,wood,neutral,short neutral,4,5.86,up,up,1,1.12876655569,2016_Aug_22_1133,85.0173281233,
24,1,blackmail,negative,long negative,9,2.95,down,down,1,0.893538034987,2016_Aug_22_1133,85.0173281233,
24,1,impotent,negative,long negative,8,2.81,down,down,1,0.9641093174,2016_Aug_22_1133,85.0173281233,
24,1,freezer,neutral,long neutral,7,4.96,down,down,1,1.0111377025,2016_Aug_22_1133,85.0173281233,
24,1,teacher,neutral,long neutral,7,5.68,down,down,1,1.21109806129,2016_Aug_22_1133,85.0173281233,
24,1,subject,neutral,long neutral,7,5.04,down,down,1,0.799483830458,2016_Aug_22_1133,85.0173281233,
24,1,cult,negative,short negative,4,2.48,down,down,1,0.834740446298,2016_Aug_22_1133,85.0173281233,
24,1,area,neutral,short neutral,4,5.45,up,up,1,1.03464147169,2016_Aug_22_1133,85.0173281233,
24,1,annoyance,negative,long negative,9,2.97,up,up,1,0.990082964301,2016_Aug_22_1133,85.0173281233,
24,1,headache,negative,long negative,8,2.02,up,up,1,1.16402541648,2016_Aug_22_1133,85.0173281233,
24,1,nun,neutral,short neutral,3,4.93,up,up,1,1.1875147532,2016_Aug_22_1133,85.0173281233,
24,1,envy,negative,short negative,4,3.41,down,down,1,1.22284160706,2016_Aug_22_1133,85.0173281233,
24,1,chimney,neutral,long neutral,7,5.72,down,down,1,0.917074517813,2016_Aug_22_1133,85.0173281233,
24,1,horrible,negative,long negative,8,2.28,up,up,1,1.20129295753,2016_Aug_22_1133,85.0173281233,
24,1,pervert,negative,long negative,7,2.79,down,down,1,0.846464748844,2016_Aug_22_1133,85.0173281233,
24,1,bomb,negative,short negative,4,2.1,down,down,1,0.869995779241,2016_Aug_22_1133,85.0173281233,
24,1,bolt,neutral,short neutral,4,5.42,down,down,1,0.952303230879,2016_Aug_22_1133,85.0173281233,
24,1,avalanche,negative,long negative,9,3.29,down,down,1,0.964091036236,2016_Aug_22_1133,85.0173281233,
24,1,starving,negative,long negative,8,2.39,down,down,1,0.811194021255,2016_Aug_22_1133,85.0173281233,
24,1,net,neutral,short neutral,3,4.8,up,up,1,2.05792650848,2016_Aug_22_1133,85.0173281233,
24,1,volcano,neutral,long neutral,7,4.84,down,down,1,0.848470221623,2016_Aug_22_1133,85.0173281233,
24,1,mob,negative,short negative,3,3.27,down,down,1,0.834763859049,2016_Aug_22_1133,85.0173281233,
24,1,battleship,neutral,long neutral,10,4.93,down,down,1,0.9640852632,2016_Aug_22_1133,85.0173281233,
24,1,location,neutral,long neutral,8,5.36,down,down,1,0.639104698901,2016_Aug_22_1133,85.0173281233,
24,1,foul,negative,short negative,4,2.81,up,up,1,2.30491845973,2016_Aug_22_1133,85.0173281233,
24,1,zealous,neutral,long neutral,7,5.67,down,down,1,0.917077404214,2016_Aug_22_1133,85.0173281233,
24,1,smallpox,negative,long negative,8,2.52,up,up,1,0.88174445671,2016_Aug_22_1133,85.0173281233,
24,1,conquest,neutral,long neutral,8,5.85,up,up,1,1.18754746683,2016_Aug_22_1133,85.0173281233,
24,1,corrupt,negative,long negative,7,3.32,up,up,1,0.964220928494,2016_Aug_22_1133,85.0173281233,
24,1,hurl,negative,short negative,4,3.12,down,down,1,0.740637492156,2016_Aug_22_1133,85.0173281233,
24,1,tray,neutral,short neutral,4,5.1,down,down,1,1.14054858801,2016_Aug_22_1133,85.0173281233,
24,1,oath,neutral,short neutral,4,5.57,down,down,1,1.17581450485,2016_Aug_22_1133,85.0173281233,
24,1,path,neutral,short neutral,4,5.74,up,up,1,0.975871785777,2016_Aug_22_1133,85.0173281233,
24,1,kerchief,neutral,long neutral,8,5.11,up,up,1,1.28163342271,2016_Aug_22_1133,85.0173281233,
24,1,ache,negative,short negative,4,2.46,up,up,1,1.44631343242,2016_Aug_22_1133,85.0173281233,
24,1,handicapped,negative,long negative,11,3.23,down,down,1,0.882020598045,2016_Aug_22_1133,85.0173281233,
24,1,complex,neutral,long neutral,7,5.25,up,up,1,0.88175375748,2016_Aug_22_1133,85.0173281233,
24,1,selfish,negative,long negative,7,2.42,down,down,1,0.811882610782,2016_Aug_22_1133,85.0173281233,
24,1,curtains,neutral,long neutral,8,4.83,up,up,1,0.846479502041,2016_Aug_22_1133,85.0173281233,
24,1,jugs,neutral,short neutral,4,5.65,up,up,1,1.305297232,2016_Aug_22_1133,85.0173281233,
24,1,crushed,negative,long negative,7,2.21,up,up,1,0.881752474583,2016_Aug_22_1133,85.0173281233,
24,1,cigarette,negative,long negative,9,2.46,up,up,1,0.87001213606,2016_Aug_22_1133,85.0173281233,
24,1,fat,negative,short negative,3,2.28,up,up,1,1.10518934135,2016_Aug_22_1133,85.0173281233,
24,1,reserved,neutral,long neutral,8,4.88,down,down,1,0.905287033063,2016_Aug_22_1133,85.0173281233,
24,1,card,neutral,short neutral,4,5.61,down,down,1,0.777859169873,2016_Aug_22_1133,85.0173281233,
24,1,gun,negative,short negative,3,3.47,up,up,1,0.987628481118,2016_Aug_22_1133,85.0173281233,
24,1,fern,neutral,short neutral,4,5.1,down,down,1,1.34042844572,2016_Aug_22_1133,85.0173281233,
24,1,jail,negative,short negative,4,1.95,down,down,1,1.01109953655,2016_Aug_22_1133,85.0173281233,
24,1,lung,neutral,short neutral,4,5.21,down,down,1,0.975820470252,2016_Aug_22_1133,85.0173281233,
24,1,defy,neutral,short neutral,4,5.4,up,up,1,0.91701069416,2016_Aug_22_1133,85.0173281233,
24,1,lie,negative,short negative,3,2.79,up,up,1,0.917100496241,2016_Aug_22_1133,85.0173281233,
24,1,mile,neutral,short neutral,4,5.24,down,up,0,0.834683999303,2016_Aug_22_1133,85.0173281233,
24,1,vest,neutral,short neutral,4,5.25,up,up,1,5.57447478618,2016_Aug_22_1133,85.0173281233,
24,1,mood,neutral,short neutral,4,5.6,down,down,1,1.30517984787,2016_Aug_22_1133,85.0173281233,
24,1,task,neutral,short neutral,4,4.79,down,down,1,3.56337845675,2016_Aug_22_1133,85.0173281233,
24,1,prairie,neutral,long neutral,7,5.75,down,down,1,0.846497783205,2016_Aug_22_1133,85.0173281233,
24,1,dump,negative,short negative,4,3.21,down,down,1,0.811174457194,2016_Aug_22_1133,85.0173281233,
24,1,intoxicated,neutral,long neutral,11,5.0,down,down,1,1.03465686622,2016_Aug_22_1133,85.0173281233,
24,1,missiles,negative,long negative,8,3.17,down,down,1,0.799448551028,2016_Aug_22_1133,85.0173281233,
24,1,grafitti,neutral,long neutral,8,4.82,down,down,1,0.94058983284,2016_Aug_22_1133,85.0173281233,
24,1,gang,negative,short negative,4,2.59,up,up,1,0.964085583924,2016_Aug_22_1133,85.0173281233,
24,1,yolk,neutral,short neutral,4,5.48,down,down,1,1.18756125786,2016_Aug_22_1133,85.0173281233,
24,1,homeless,negative,long negative,8,2.06,down,down,1,0.917163036996,2016_Aug_22_1133,85.0173281233,
24,1,weep,negative,short negative,4,1.8,up,up,1,1.05809392524,2016_Aug_22_1133,85.0173281233,
24,1,lamp,neutral,short neutral,4,5.41,up,up,1,2.25778102921,2016_Aug_22_1133,85.0173281233,
24,1,bad,negative,short negative,3,2.56,down,down,1,1.19931025594,2016_Aug_22_1133,85.0173281233,
24,1,decapitate,negative,long negative,10,2.45,down,down,1,0.858241008245,2016_Aug_22_1133,85.0173281233,
24,1,boyfriend,neutral,long neutral,9,5.74,up,up,1,1.03485314792,2016_Aug_22_1133,85.0173281233,
24,1,criminal,negative,long negative,8,2.93,up,up,1,0.752407978522,2016_Aug_22_1133,85.0173281233,
24,1,evil,negative,short negative,4,3.23,up,up,1,3.10465084959,2016_Aug_22_1133,85.0173281233,
24,1,ridicule,negative,long negative,8,3.13,down,down,1,0.869981346885,2016_Aug_22_1133,85.0173281233,
24,1,pout,negative,short negative,4,2.83,up,up,1,1.0601475063,2016_Aug_22_1133,85.0173281233,
24,1,war,negative,short negative,3,2.08,up,up,1,1.83442645974,2016_Aug_22_1133,85.0173281233,
24,1,ceiling,neutral,long neutral,7,5.45,down,down,1,0.964080131613,2016_Aug_22_1133,85.0173281233,
24,1,hurt,negative,short negative,4,1.9,down,down,1,0.811194021255,2016_Aug_22_1133,85.0173281233,
24,1,cliffdiver,neutral,long neutral,10,5.8,up,up,1,0.881825278513,2016_Aug_22_1133,85.0173281233,
24,1,slum,negative,short negative,4,2.39,down,down,1,0.975812772987,2016_Aug_22_1133,85.0173281233,
24,1,barn,neutral,short neutral,4,5.48,up,up,1,1.04644178518,2016_Aug_22_1133,85.0173281233,
24,1,leg,neutral,short neutral,3,5.71,up,up,1,1.10595041385,2016_Aug_22_1133,85.0173281233,
24,1,repulsed,negative,long negative,8,2.48,up,up,1,1.05814010918,2016_Aug_22_1133,85.0173281233,
24,1,confusion,negative,long negative,9,3.46,down,down,1,0.740627228981,2016_Aug_22_1133,85.0173281233,
24,1,military,neutral,long neutral,8,5.54,up,up,1,0.834735314827,2016_Aug_22_1133,85.0173281233,
24,1,tusk,neutral,short neutral,4,5.41,down,down,1,1.06990418117,2016_Aug_22_1133,85.0173281233,
24,1,suicide,negative,long negative,7,1.25,up,up,1,1.04645268968,2016_Aug_22_1133,85.0173281233,
24,1,wool,neutral,short neutral,4,5.27,down,down,1,0.764108868316,2016_Aug_22_1133,85.0173281233,
24,1,egg,neutral,short neutral,3,5.29,down,down,1,0.97584644868,2016_Aug_22_1133,85.0173281233,
24,1,sympathy,neutral,long neutral,8,5.33,up,up,1,0.834685602924,2016_Aug_22_1133,85.0173281233,
24,1,surgeon,neutral,long neutral,7,5.36,up,up,1,0.70536548167,2016_Aug_22_1133,85.0173281233,
24,1,greyhound,neutral,long neutral,9,5.42,down,down,1,0.811223848374,2016_Aug_22_1133,85.0173281233,
24,1,hose,neutral,short neutral,4,5.25,up,up,1,1.18756478583,2016_Aug_22_1133,85.0173281233,
24,1,clot,negative,short negative,4,3.13,up,up,1,1.06992855598,2016_Aug_22_1133,85.0173281233,
24,1,carcass,negative,long negative,7,3.34,down,down,1,0.893574918038,2016_Aug_22_1133,85.0173281233,
24,1,gate,neutral,short neutral,4,5.52,up,up,1,0.91705784027,2016_Aug_22_1133,85.0173281233,
24,1,lid,neutral,short neutral,3,5.03,up,up,1,1.03471235116,2016_Aug_22_1133,85.0173281233,
24,1,raft,neutral,short neutral,4,5.72,down,down,1,1.12872967275,2016_Aug_22_1133,85.0173281233,
