SubjNo,List,word,prime_semantics,info,len,ValMn,correct response,given response,match?,rt,date,frameRate,
11,1,temptation,neutral,long neutral,10,4.94,up,up,1,1.24633832034,2016_Aug_12_0902,85.0263699026,
11,1,pint,neutral,short neutral,4,5.41,down,down,1,4.3866017868,2016_Aug_12_0902,85.0263699026,
11,1,decapitate,negative,long negative,10,2.45,down,down,1,1.32867816475,2016_Aug_12_0902,85.0263699026,
11,1,feat,neutral,short neutral,4,5.62,up,up,1,1.66974741241,2016_Aug_12_0902,85.0263699026,
11,1,pee,neutral,short neutral,3,5.41,up,up,1,5.44516204143,2016_Aug_12_0902,85.0263699026,
11,1,germ,negative,short negative,4,3.35,up,up,1,1.22277425554,2016_Aug_12_0902,85.0263699026,
11,1,terrace,neutral,long neutral,7,5.55,down,down,1,1.05818116158,2016_Aug_12_0902,85.0263699026,
11,1,fern,neutral,short neutral,4,5.1,down,down,1,1.09350031817,2016_Aug_12_0902,85.0263699026,
11,1,jealous,negative,long negative,7,2.86,up,up,1,1.25812805006,2016_Aug_12_0902,85.0263699026,
11,1,disgusting,negative,long negative,10,2.96,down,down,1,1.10522494136,2016_Aug_12_0902,85.0263699026,
11,1,shun,negative,short negative,4,2.97,down,down,1,1.26989853648,2016_Aug_12_0902,85.0263699026,
11,1,oath,neutral,short neutral,4,5.57,down,down,1,2.35190771682,2016_Aug_12_0902,85.0263699026,
11,1,yolk,neutral,short neutral,4,5.48,up,up,1,1.32868457919,2016_Aug_12_0902,85.0263699026,
11,1,rude,negative,short negative,4,2.5,down,down,1,1.17578852637,2016_Aug_12_0902,85.0263699026,
11,1,military,neutral,long neutral,8,5.54,up,up,1,1.0581830859,2016_Aug_12_0902,85.0263699026,
11,1,jug,neutral,short neutral,3,5.24,up,up,1,1.5404093307,2016_Aug_12_0902,85.0263699026,
11,1,apprehension,negative,long negative,12,3.03,up,up,1,0.999371064754,2016_Aug_12_0902,85.0263699026,
11,1,hell,negative,short negative,4,2.24,up,up,1,1.72852319203,2016_Aug_12_0902,85.0263699026,
11,1,discouraged,negative,long negative,11,3.0,down,down,1,0.91702897528,2016_Aug_12_0902,85.0263699026,
11,1,volcano,neutral,long neutral,7,4.84,up,up,1,0.952363847231,2016_Aug_12_0902,85.0263699026,
11,1,ceiling,neutral,long neutral,7,5.45,down,down,1,0.917053029407,2016_Aug_12_0902,85.0263699026,
11,1,fake,negative,short negative,4,3.1,down,down,1,0.964131126428,2016_Aug_12_0902,85.0263699026,
11,1,hose,neutral,short neutral,4,5.25,down,down,1,0.823015823116,2016_Aug_12_0902,85.0263699026,
11,1,ugly,negative,short negative,4,2.43,up,up,1,1.11699125842,2016_Aug_12_0902,85.0263699026,
11,1,task,neutral,short neutral,4,4.79,up,up,1,0.952298740711,2016_Aug_12_0902,85.0263699026,
11,1,nuclear,negative,long negative,7,3.25,up,up,1,0.999376196283,2016_Aug_12_0902,85.0263699026,
11,1,war,negative,short negative,3,2.08,down,down,1,0.975848693764,2016_Aug_12_0902,85.0263699026,
11,1,passage,neutral,long neutral,7,5.28,down,down,1,1.08169038297,2016_Aug_12_0902,85.0263699026,
11,1,pail,neutral,short neutral,4,5.04,up,up,1,1.2698869905,2016_Aug_12_0902,85.0263699026,
11,1,lack,negative,short negative,4,3.21,down,down,1,1.71680530398,2016_Aug_12_0902,85.0263699026,
11,1,cocaine,negative,long negative,7,3.37,up,up,1,1.82276405659,2016_Aug_12_0902,85.0263699026,
11,1,nun,neutral,short neutral,3,4.93,up,up,1,1.2581581979,2016_Aug_12_0902,85.0263699026,
11,1,jugs,neutral,short neutral,4,5.65,down,down,1,1.01113706105,2016_Aug_12_0902,85.0263699026,
11,1,unit,neutral,short neutral,4,5.59,down,down,1,1.63448085421,2016_Aug_12_0902,85.0263699026,
11,1,grafitti,neutral,long neutral,8,4.82,up,up,1,1.10524258106,2016_Aug_12_0902,85.0263699026,
11,1,erasure,neutral,long neutral,7,4.84,down,down,1,0.858267948861,2016_Aug_12_0902,85.0263699026,
11,1,deformed,negative,long negative,8,2.41,up,up,1,1.03534128638,2016_Aug_12_0902,85.0263699026,
11,1,hairdryer,neutral,long neutral,9,4.84,down,down,1,1.16403247244,2016_Aug_12_0902,85.0263699026,
11,1,jail,negative,short negative,4,1.95,up,up,1,3.03406128607,2016_Aug_12_0902,85.0263699026,
11,1,missiles,negative,long negative,8,3.17,up,up,1,1.26989180133,2016_Aug_12_0902,85.0263699026,
11,1,calender,neutral,long neutral,8,5.42,up,up,1,2.62238740102,2016_Aug_12_0902,85.0263699026,
11,1,job,neutral,short neutral,3,5.83,up,up,1,2.9047020367,2016_Aug_12_0902,85.0263699026,
11,1,destroy,negative,long negative,7,2.64,up,up,1,1.50518414557,2016_Aug_12_0902,85.0263699026,
11,1,zealous,neutral,long neutral,7,5.67,down,down,1,1.01113160879,2016_Aug_12_0902,85.0263699026,
11,1,wool,neutral,short neutral,4,5.27,up,up,1,1.22285154946,2016_Aug_12_0902,85.0263699026,
11,1,soak,neutral,short neutral,4,5.38,up,up,1,1.55215383865,2016_Aug_12_0902,85.0263699026,
11,1,invader,negative,long negative,7,3.05,up,up,1,1.36402522412,2016_Aug_12_0902,85.0263699026,
11,1,toothache,negative,long negative,9,1.98,up,up,1,1.35226403864,2016_Aug_12_0902,85.0263699026,
11,1,distress,negative,long negative,8,2.67,up,up,1,1.25815306636,2016_Aug_12_0902,85.0263699026,
11,1,lie,negative,short negative,3,2.79,up,up,1,1.28167287157,2016_Aug_12_0902,85.0263699026,
11,1,pale,negative,short negative,4,3.17,up,up,1,1.50512801927,2016_Aug_12_0902,85.0263699026,
11,1,repulsed,negative,long negative,8,2.48,down,down,1,1.0582318356,2016_Aug_12_0902,85.0263699026,
11,1,bulb,neutral,short neutral,4,5.17,up,up,1,1.34045185838,2016_Aug_12_0902,85.0263699026,
11,1,president,neutral,long neutral,9,5.2,down,down,1,0.778390926396,2016_Aug_12_0902,85.0263699026,
11,1,frustrated,negative,long negative,10,2.48,up,up,1,0.752402846978,2016_Aug_12_0902,85.0263699026,
11,1,end,negative,short negative,3,3.44,down,down,1,1.08169936317,2016_Aug_12_0902,85.0263699026,
11,1,conquest,neutral,long neutral,8,5.85,down,down,1,1.08185683753,2016_Aug_12_0902,85.0263699026,
11,1,pig,neutral,short neutral,3,5.07,up,up,1,1.22283551338,2016_Aug_12_0902,85.0263699026,
11,1,clay,neutral,short neutral,4,5.33,up,up,1,2.03439066725,2016_Aug_12_0902,85.0263699026,
11,1,odor,negative,short negative,4,2.52,down,down,1,1.04642542836,2016_Aug_12_0902,85.0263699026,
11,1,weep,negative,short negative,4,1.8,up,up,1,1.1169925413,2016_Aug_12_0902,85.0263699026,
11,1,trumpet,neutral,long neutral,7,5.75,down,down,1,0.881851256971,2016_Aug_12_0902,85.0263699026,
11,1,complex,neutral,long neutral,7,5.25,up,up,1,0.92881517706,2016_Aug_12_0902,85.0263699026,
11,1,wolf,neutral,short neutral,4,5.0,down,down,1,0.975823356755,2016_Aug_12_0902,85.0263699026,
11,1,inhabitant,neutral,long neutral,10,5.05,down,down,1,3.64562753691,2016_Aug_12_0902,85.0263699026,
11,1,bomb,negative,short negative,4,2.1,up,up,1,1.13120628563,2016_Aug_12_0902,85.0263699026,
11,1,fury,negative,short negative,4,3.1,down,down,1,7.29161813078,2016_Aug_12_0902,85.0263699026,
11,1,cigarette,negative,long negative,9,2.46,down,down,1,1.66981476397,2016_Aug_12_0902,85.0263699026,
11,1,antique,neutral,long neutral,7,5.39,down,down,1,1.35219764923,2016_Aug_12_0902,85.0263699026,
11,1,pry,negative,short negative,3,3.47,down,down,1,1.44630316924,2016_Aug_12_0902,85.0263699026,
11,1,freezer,neutral,long neutral,7,4.96,up,up,1,1.44631696027,2016_Aug_12_0902,85.0263699026,
11,1,activate,neutral,long neutral,8,5.46,down,down,1,1.05818725529,2016_Aug_12_0902,85.0263699026,
11,1,battleship,neutral,long neutral,10,4.93,down,down,1,1.17580873184,2016_Aug_12_0902,85.0263699026,
11,1,kerchief,neutral,long neutral,8,5.11,down,down,1,1.50515303556,2016_Aug_12_0902,85.0263699026,
11,1,machine,neutral,long neutral,7,5.09,up,up,1,1.0934964695,2016_Aug_12_0902,85.0263699026,
11,1,jar,neutral,short neutral,3,5.21,down,down,1,2.23425801676,2016_Aug_12_0902,85.0263699026,
11,1,old,negative,short negative,3,3.31,down,down,1,2.55186615129,2016_Aug_12_0902,85.0263699026,
11,1,lighthouse,neutral,long neutral,10,5.89,up,up,1,1.01117169899,2016_Aug_12_0902,85.0263699026,
11,1,land,neutral,short neutral,4,5.66,up,up,1,1.81097176109,2016_Aug_12_0902,85.0263699026,
11,1,fire,negative,short negative,4,3.22,down,down,1,1.14052998619,2016_Aug_12_0902,85.0263699026,
