,Unnamed: 0,Unnamed: 0.1,Condition,Contrast,List,MeanAffectivity,SubjNo,Unnamed: 16,Unnamed: 17,correct response,date,experiment_name,frameRate,given response,match?,participant,perceptual rating,prime,prime_semantics,rt,session,PairID,string_length
2786,2786,42,New,50,1,-0.511627907,23,,,down,2016_Jan_20_1409,CFS popping time,59.993363161000005,down,1,,3,The nurse injected the patient,Neutral sentence,1.09138917923,1,1.0,30
2787,2787,43,New,50,1,-1.952380952,23,,,up,2016_Jan_20_1409,CFS popping time,59.993363161000005,up,1,,3,black head,Negative phrase,1.24981403351,1,1043.0,10
2788,2788,44,New,50,1,-1.0909090909999999,23,,,down,2016_Jan_20_1409,CFS popping time,59.993363161000005,down,1,,2,cow pat,Negative phrase,1.63794493675,1,1036.0,7
2789,2789,45,Sklar_Hebrew_negative,80,1,-2.25,23,,,up,2016_Jan_20_1409,CFS popping time,59.993363161000005,up,1,,2,סוף העולם,Hebrew,0.957962989807,1,,9
2790,2790,46,Sklar_Hebrew_negative,50,1,-3.45,23,,,down,2016_Jan_20_1409,CFS popping time,59.993363161000005,down,1,,3,ריח מהפה,Hebrew,1.15025901794,1,,8
2791,2791,47,Sklar_Hebrew_negative,80,1,-2.15,23,,,up,2016_Jan_20_1409,CFS popping time,59.993363161000005,up,1,,2,תשעה באב,Hebrew,1.01671719551,1,,8
2792,2792,48,New,50,1,-3.9111111110000003,23,,,up,2016_Jan_20_1409,CFS popping time,59.993363161000005,up,1,,2,The actor shot the photographer,Negative sentence,1.08816599846,1,19.0,31
2793,2793,49,Sklar_Hebrew_negative,50,1,-2.15,23,,,down,2016_Jan_20_1409,CFS popping time,59.993363161000005,down,1,,3,תשעה באב,Hebrew,1.36663484573,1,,8
2794,2794,50,New,50,1,0.41463414600000004,23,,,up,2016_Jan_20_1409,CFS popping time,59.993363161000005,up,1,,2,Baby chased the dog,Neutral sentence,0.924854040146,1,7.0,19
2795,2795,51,New,50,1,0.045454545,23,,,down,2016_Jan_20_1409,CFS popping time,59.993363161000005,down,1,,2,The journalist followed the attacker,Neutral sentence,0.933377981186,1,21.0,36
2796,2796,52,New,50,1,-1.386363636,23,,,down,2016_Jan_20_1409,CFS popping time,59.993363161000005,down,1,,2,The hunter outwitted the bunny,Negative sentence,1.01681184769,1,22.0,30
2797,2797,53,New,50,1,-0.9090909090000001,23,,,down,2016_Jan_20_1409,CFS popping time,59.993363161000005,down,1,,2,The dog jumped on Steve,Neutral sentence,1.13344693184,1,11.0,23
2798,2798,54,Sklar_Hebrew_negative,80,1,-3.45,23,,,up,2016_Jan_20_1409,CFS popping time,59.993363161000005,up,1,,2,ריח מהפה,Hebrew,0.838222026825,1,,8
2799,2799,55,New,50,1,-4.581395349,23,,,up,2016_Jan_20_1409,CFS popping time,59.993363161000005,up,1,,3,The car crushed the officer,Negative sentence,1.24146795273,1,9.0,27
2800,2800,56,New,50,1,-1.1590909090000001,23,,,up,2016_Jan_20_1409,CFS popping time,59.993363161000005,up,1,,3,The kitten chewed the lawnmower,Neutral sentence,1.09990000725,1,15.0,31
2801,2801,57,New,50,1,3.545454545,23,,,up,2016_Jan_20_1409,CFS popping time,59.993363161000005,up,1,,2,The fireman killed the fire,Neutral sentence,1.08366799355,1,4.0,27
2802,2802,58,New,50,1,-3.146341463,23,,,down,2016_Jan_20_1409,CFS popping time,59.993363161000005,down,1,,3,The octopus caught Harry,Negative sentence,1.01679706573,1,6.0,24
2803,2803,59,Sklar_Hebrew_neutral,80,1,0.3,23,,,down,2016_Jan_20_1409,CFS popping time,59.993363161000005,down,1,,2,תיבת דואר,Hebrew,1.14993095398,1,,9
2804,2804,60,New,50,1,0.5555555560000001,23,,,up,2016_Jan_20_1409,CFS popping time,59.993363161000005,up,1,,2,tin opener,Neutral phrase,1.72099709511,1,1021.0,10
2805,2805,61,Sklar_Hebrew_negative,50,1,-4.35,23,,,up,2016_Jan_20_1409,CFS popping time,59.993363161000005,up,1,,2,מחנה ריכוז,Hebrew,0.850208044052,1,,10
2806,2806,62,Sklar,50,1,0.8863636359999999,23,,,down,2016_Jan_20_1409,CFS popping time,59.993363161000005,down,1,,2,computer screen,Neutral phrase,1.40476202965,1,1012.0,15
2807,2807,63,Sklar,50,1,0.181818182,23,,,up,2016_Jan_20_1409,CFS popping time,59.993363161000005,up,1,,2,carpark,Neutral phrase,1.43809199333,1,1008.0,7
2808,2808,64,Sklar_Hebrew_negative,80,1,-2.15,23,,,down,2016_Jan_20_1409,CFS popping time,59.993363161000005,down,1,,3,מגולח ראש,Hebrew,0.900314092636,1,,9
2809,2809,65,Sklar_Hebrew_negative,80,1,-2.05,23,,,up,2016_Jan_20_1409,CFS popping time,59.993363161000005,up,1,,1,שיער פנים,Hebrew,2.45762014389,1,,9
2810,2810,66,Sklar_Hebrew_negative,80,1,-2.7,23,,,up,2016_Jan_20_1409,CFS popping time,59.993363161000005,up,1,,3,לקפוץ מהגג,Hebrew,1.06665921211,1,,10
2811,2811,67,New,50,1,-1.414634146,23,,,up,2016_Jan_20_1409,CFS popping time,59.993363161000005,up,1,,3,Claire dragged the car,Neutral sentence,0.871609926224,1,12.0,22
2812,2812,68,Sklar_Hebrew_negative,50,1,-4.7,23,,,up,2016_Jan_20_1409,CFS popping time,59.993363161000005,up,1,,2,תינוק בתנור,Hebrew,1.25003099442,1,,11
2813,2813,69,Sklar_Hebrew_neutral,50,1,0.65,23,,,down,2016_Jan_20_1409,CFS popping time,59.993363161000005,down,1,,2,מעבר חצייה,Hebrew,1.96633911133,1,,10
2814,2814,70,Sklar_Hebrew_negative,50,1,-3.75,23,,,up,2016_Jan_20_1409,CFS popping time,59.993363161000005,up,1,,2,כיסא חשמלי,Hebrew,1.66654086113,1,,10
2815,2815,71,Sklar_Hebrew_neutral,80,1,0.2,23,,,up,2016_Jan_20_1409,CFS popping time,59.993363161000005,up,1,,2,מגרש חנייה,Hebrew,1.1168320179,1,,10
2816,2816,72,Sklar_Hebrew_negative,80,1,-3.35,23,,,down,2016_Jan_20_1409,CFS popping time,59.993363161000005,down,1,,2,פיטריות ברגליים,Hebrew,1.1547961235,1,,15
2817,2817,73,Sklar_Hebrew_neutral,50,1,1.95,23,,,up,2016_Jan_20_1409,CFS popping time,59.993363161000005,up,1,,1,סבון גוף,Hebrew,1.18346405029,1,,8
2818,2818,74,Sklar,50,1,0.454545455,23,,,down,2016_Jan_20_1409,CFS popping time,59.993363161000005,down,1,,2,windshield,Neutral phrase,1.45797801018,1,1016.0,10
2819,2819,75,New,50,1,-4.243902439,23,,,up,2016_Jan_20_1409,CFS popping time,59.993363161000005,down,0,,2,The brick hit the baby,Negative sentence,2.03316092491,1,10.0,22
2820,2820,76,Sklar_Hebrew_neutral,80,1,-0.3,23,,,up,2016_Jan_20_1409,CFS popping time,59.993363161000005,up,1,,3,שמשה קדמית,Hebrew,1.18839812279,1,,10
2821,2821,77,Sklar,50,1,0.813953488,23,,,down,2016_Jan_20_1409,CFS popping time,59.993363161000005,down,1,,1,high ceiling,Neutral phrase,1.89989995956,1,1020.0,12
2822,2822,78,Sklar,50,1,-3.285714286,23,,,up,2016_Jan_20_1409,CFS popping time,59.993363161000005,None,0,,0,skinhead,Negative phrase,None,1,1025.0,8
2823,2823,79,Sklar_Hebrew_negative,50,1,-3.55,23,,,down,2016_Jan_20_1409,CFS popping time,59.993363161000005,down,1,,3,רכב הפוך,Hebrew,2.84942984581,1,,8
2824,2824,80,Sklar_Hebrew_neutral,80,1,0.85,23,,,up,2016_Jan_20_1409,CFS popping time,59.993363161000005,up,1,,2,דף שורות,Hebrew,1.53322601318,1,,8
2825,2825,81,New,50,1,2.255813953,23,,,up,2016_Jan_20_1409,CFS popping time,59.993363161000005,up,1,,3,The cat licked Sally,Neutral sentence,1.02462005615,1,24.0,20
2826,2826,82,New,50,1,-3.933333333,23,,,down,2016_Jan_20_1409,CFS popping time,59.993363161000005,None,0,,0,The fish ate the people,Negative sentence,None,1,25.0,23
2827,2827,83,New,50,1,-1.048780488,23,,,up,2016_Jan_20_1409,CFS popping time,59.993363161000005,up,1,,3,Sally licked the cat,Negative sentence,1.20489597321,1,24.0,20
2828,2828,84,Sklar_Hebrew_neutral,50,1,0.1,23,,,down,2016_Jan_20_1409,CFS popping time,59.993363161000005,down,1,,1,פסי האטה,Hebrew,6.32273602486,1,,8
2829,2829,85,New,50,1,-1.4883720930000002,23,,,up,2016_Jan_20_1409,CFS popping time,59.993363161000005,up,1,,2,The photographer shot the actor,Neutral sentence,5.73174405098,1,19.0,31
2830,2830,86,New,50,1,0.363636364,23,,,up,2016_Jan_20_1409,CFS popping time,59.993363161000005,up,1,,2,traffic light,Neutral phrase,2.0880920887,1,1051.0,13
2831,2831,87,Sklar,50,1,-3.4651162789999996,23,,,up,2016_Jan_20_1409,CFS popping time,59.993363161000005,up,1,,3,vegetative state,Negative phrase,1.39134097099,1,1028.0,16
2832,2832,88,New,50,1,-2.022727273,23,,,up,2016_Jan_20_1409,CFS popping time,59.993363161000005,up,1,,3,The paper cut Andy,Negative sentence,1.15001583099,1,17.0,18
2833,2833,89,New,50,1,-4.7441860469999995,23,,,up,2016_Jan_20_1409,CFS popping time,59.993363161000005,up,1,,3,The lawnmower chewed the kitten,Negative sentence,1.78319406509,1,15.0,31
2834,2834,90,New,50,1,-4.3170731710000005,23,,,down,2016_Jan_20_1409,CFS popping time,59.993363161000005,down,1,,3,The terrorists captured the soldiers,Negative sentence,1.96630096436,1,23.0,36
2835,2835,91,New,50,1,-4.522727273,23,,,down,2016_Jan_20_1409,CFS popping time,59.993363161000005,down,1,,2,John kicked the baby,Negative sentence,1.74106907845,1,13.0,20
2836,2836,92,Sklar_Hebrew_negative,50,1,-4.15,23,,,up,2016_Jan_20_1409,CFS popping time,59.993363161000005,up,1,,1,יתד בעין,Hebrew,1.70449495316,1,,8
2837,2837,93,Sklar_Hebrew_negative,50,1,-2.05,23,,,down,2016_Jan_20_1409,CFS popping time,59.993363161000005,down,1,,2,שיער פנים,Hebrew,1.61677193642,1,,9
2838,2838,94,Sklar,50,1,0.4318181820000001,23,,,down,2016_Jan_20_1409,CFS popping time,59.993363161000005,down,1,,3,paper clip,Neutral phrase,1.60438990593,1,1009.0,10
2839,2839,95,Sklar,50,1,-2.255813953,23,,,up,2016_Jan_20_1409,CFS popping time,59.993363161000005,up,1,,1,weak knees,Negative phrase,2.47122097015,1,1030.0,10
2840,2840,96,Sklar_Hebrew_neutral,80,1,-0.1,23,,,down,2016_Jan_20_1409,CFS popping time,59.993363161000005,down,1,,3,מוט הילוכים,Hebrew,3.64933180809,1,,11
2841,2841,97,Sklar,50,1,0.636363636,23,,,down,2016_Jan_20_1409,CFS popping time,59.993363161000005,down,1,,3,clothes closet,Neutral phrase,1.26684403419,1,1000.0,14
2842,2842,98,Sklar_Hebrew_negative,50,1,-3.1,23,,,down,2016_Jan_20_1409,CFS popping time,59.993363161000005,down,1,,2,מנוחת עולמים,Hebrew,1.67141699791,1,,12
2843,2843,99,Sklar,50,1,-3.0,23,,,down,2016_Jan_20_1409,CFS popping time,59.993363161000005,down,1,,2,stomach pump,Negative phrase,1.48314094543,1,1033.0,12
2844,2844,100,Sklar_Hebrew_neutral,80,1,0.35,23,,,down,2016_Jan_20_1409,CFS popping time,59.993363161000005,down,1,,3,מנחת מסוקים,Hebrew,0.938314914703,1,,11
2845,2845,101,Sklar_Hebrew_neutral,50,1,0.95,23,,,down,2016_Jan_20_1409,CFS popping time,59.993363161000005,down,1,,2,מהדק נייר,Hebrew,1.60453915596,1,,9
2846,2846,102,Sklar_Hebrew_neutral,80,1,1.15,23,,,down,2016_Jan_20_1409,CFS popping time,59.993363161000005,down,1,,3,גג-רעפים,Hebrew,1.38322401047,1,,8
2847,2847,103,Sklar,50,1,0.533333333,23,,,down,2016_Jan_20_1409,CFS popping time,59.993363161000005,down,1,,2,lined paper,Neutral phrase,1.31677508354,1,1005.0,11
2848,2848,104,New,50,1,-2.325581395,23,,,down,2016_Jan_20_1409,CFS popping time,59.993363161000005,down,1,,3,runny nose,Negative phrase,1.30809593201,1,1035.0,10
2849,2849,105,New,50,1,-2.80952381,23,,,down,2016_Jan_20_1409,CFS popping time,59.993363161000005,down,1,,2,The dog scared the child,Negative sentence,1.92121601105,1,26.0,24
2850,2850,106,New,50,1,0.181818182,23,,,up,2016_Jan_20_1409,CFS popping time,59.993363161000005,up,1,,3,Harry caught the octopus,Neutral sentence,1.15792894363,1,6.0,24
2851,2851,107,Sklar_Hebrew_negative,50,1,-1.74,23,,,up,2016_Jan_20_1409,CFS popping time,59.993363161000005,up,1,,1,פיק ברכיים,Hebrew,2.48789095879,1,,10
2852,2852,108,New,50,1,0.772727273,23,,,up,2016_Jan_20_1409,CFS popping time,59.993363161000005,up,1,,2,desk lamp,Neutral phrase,2.95403194427,1,1022.0,9
2853,2853,109,New,50,1,-3.5348837210000004,23,,,down,2016_Jan_20_1409,CFS popping time,59.993363161000005,down,1,,2,frost bite,Negative phrase,1.84971404076,1,1042.0,10
2854,2854,110,Sklar_Hebrew_neutral,80,1,1.65,23,,,down,2016_Jan_20_1409,CFS popping time,59.993363161000005,down,1,,1,ארגז חול,Hebrew,2.28299021721,1,,8
2855,2855,111,Sklar_Hebrew_neutral,50,1,0.75,23,,,down,2016_Jan_20_1409,CFS popping time,59.993363161000005,down,1,,2,מסך מחשב,Hebrew,1.85440087318,1,,8
2856,2856,112,Sklar_Hebrew_negative,80,1,-1.74,23,,,up,2016_Jan_20_1409,CFS popping time,59.993363161000005,up,1,,3,פיק ברכיים,Hebrew,1.56653690338,1,,10
2857,2857,113,Sklar,50,1,-0.666666667,23,,,down,2016_Jan_20_1409,CFS popping time,59.993363161000005,down,1,,2,speed bumps,Neutral phrase,2.24948596954,1,1015.0,11
2858,2858,114,Sklar_Hebrew_negative,80,1,-2.68,23,,,down,2016_Jan_20_1409,CFS popping time,59.993363161000005,down,1,,3,טיפול שורש,Hebrew,1.17475795746,1,,10
2859,2859,115,New,50,1,0.522727273,23,,,down,2016_Jan_20_1409,CFS popping time,59.993363161000005,down,1,,2,letterbox,Neutral phrase,3.79918408394,1,1018.0,9
2860,2860,116,Sklar_Hebrew_negative,80,1,-3.54,23,,,up,2016_Jan_20_1409,CFS popping time,59.993363161000005,up,1,,3,מנת יתר,Hebrew,1.3501060009,1,,7
2861,2861,117,Sklar_Hebrew_neutral,50,1,0.3,23,,,up,2016_Jan_20_1409,CFS popping time,59.993363161000005,up,1,,3,תיבת דואר,Hebrew,1.88317799568,1,,9
2862,2862,118,New,50,1,1.2727272729999999,23,,,down,2016_Jan_20_1409,CFS popping time,59.993363161000005,down,1,,3,The elephant caught the poacher,Neutral sentence,3.34901213646,1,8.0,31
2863,2863,119,New,50,1,-4.023255814,23,,,down,2016_Jan_20_1409,CFS popping time,59.993363161000005,down,1,,2,The attacker followed the journalist,Negative sentence,3.19908213615,1,21.0,36
2864,2864,120,Sklar,50,1,-3.5111111110000004,23,,,down,2016_Jan_20_1409,CFS popping time,59.993363161000005,None,0,,0,root canal,Negative phrase,None,1,1024.0,10
2865,2865,121,Sklar_Hebrew_neutral,80,1,0.1,23,,,down,2016_Jan_20_1409,CFS popping time,59.993363161000005,None,0,,0,פסי האטה,Hebrew,None,1,,8
2866,2866,122,New,50,1,-1.113636364,23,,,up,2016_Jan_20_1409,CFS popping time,59.993363161000005,up,1,,3,The bridge went over Claire,Neutral sentence,1.74987506866,1,20.0,27
2867,2867,123,Sklar_Hebrew_neutral,80,1,1.05,23,,,up,2016_Jan_20_1409,CFS popping time,59.993363161000005,up,1,,3,דלת כניסה,Hebrew,1.28313398361,1,,9
2868,2868,124,Sklar,50,1,-2.8604651160000003,23,,,down,2016_Jan_20_1409,CFS popping time,59.993363161000005,down,1,,2,black eye,Negative phrase,1.11672520638,1,1031.0,9
2869,2869,125,New,50,1,-4.627906977,23,,,down,2016_Jan_20_1409,CFS popping time,59.993363161000005,down,1,,3,The car dragged Claire,Negative sentence,0.916790962219,1,12.0,22
2870,2870,126,Sklar,50,1,-4.658536585,23,,,down,2016_Jan_20_1409,CFS popping time,59.993363161000005,down,1,,1,human trafficking,Negative phrase,1.43328499794,1,1050.0,17
2871,2871,127,Sklar,50,1,-3.488372093,23,,,up,2016_Jan_20_1409,CFS popping time,59.993363161000005,up,1,,3,foot fungus,Negative phrase,1.44984602928,1,1029.0,11
2872,2872,128,New,50,1,-3.511627907,23,,,down,2016_Jan_20_1409,CFS popping time,59.993363161000005,down,1,,2,The patient injected the nurse,Negative sentence,1.33315896988,1,1.0,30
2873,2873,129,Sklar_Hebrew_neutral,80,1,-0.2,23,,,up,2016_Jan_20_1409,CFS popping time,59.993363161000005,up,1,,3,גלגל שיניים,Hebrew,0.966810941696,1,,11
2874,2874,130,Sklar_Hebrew_negative,80,1,-3.75,23,,,down,2016_Jan_20_1409,CFS popping time,59.993363161000005,down,1,,3,כיסא חשמלי,Hebrew,1.17143011093,1,,10
2875,2875,131,Sklar,50,1,0.522727273,23,,,down,2016_Jan_20_1409,CFS popping time,59.993363161000005,down,1,,3,apartment building,Neutral phrase,1.08332705498,1,1001.0,18
2876,2876,132,New,50,1,-0.955555556,23,,,up,2016_Jan_20_1409,CFS popping time,59.993363161000005,up,1,,3,Bobby ate the boar,Neutral sentence,1.34984016418,1,3.0,18
2877,2877,133,New,50,1,-1.219512195,23,,,down,2016_Jan_20_1409,CFS popping time,59.993363161000005,down,1,,3,The man ate the snake,Neutral sentence,1.57451200485,1,29.0,21
2878,2878,134,New,50,1,-2.23255814,23,,,down,2016_Jan_20_1409,CFS popping time,59.993363161000005,down,1,,3,The male was a pig,Negative sentence,1.17125701904,1,18.0,18
2879,2879,135,New,50,1,2.558139535,23,,,down,2016_Jan_20_1409,CFS popping time,59.993363161000005,down,1,,3,The soldiers captured the terrorists,Neutral sentence,1.13341999054,1,23.0,36
2880,2880,136,Sklar_Hebrew_neutral,50,1,0.4,23,,,down,2016_Jan_20_1409,CFS popping time,59.993363161000005,down,1,,3,ידית אחיזה,Hebrew,1.36652612686,1,,10
2881,2881,137,Sklar_Hebrew_neutral,50,1,1.05,23,,,down,2016_Jan_20_1409,CFS popping time,59.993363161000005,down,1,,2,דלת כניסה,Hebrew,1.13312602043,1,,9
2882,2882,138,Sklar_Hebrew_neutral,50,1,1.45,23,,,up,2016_Jan_20_1409,CFS popping time,59.993363161000005,up,1,,3,תיקרה גבוהה,Hebrew,1.3579659462,1,,11
2883,2883,139,Sklar_Hebrew_negative,50,1,-2.15,23,,,up,2016_Jan_20_1409,CFS popping time,59.993363161000005,up,1,,2,מגולח ראש,Hebrew,1.35492801666,1,,9
2884,2884,140,New,50,1,-1.136363636,23,,,up,2016_Jan_20_1409,CFS popping time,59.993363161000005,up,1,,3,The child scared the dog,Neutral sentence,1.99967217445,1,26.0,24
2885,2885,141,Sklar_Hebrew_negative,80,1,-2.55,23,,,up,2016_Jan_20_1409,CFS popping time,59.993363161000005,up,1,,2,שטיפת קיבה,Hebrew,2.3211710453,1,,10
2886,2886,142,New,50,1,0.090909091,23,,,up,2016_Jan_20_1409,CFS popping time,59.993363161000005,up,1,,3,cardboard box,Neutral phrase,1.28814005852,1,1047.0,13
2887,2887,143,Sklar_Hebrew_negative,80,1,-3.1,23,,,down,2016_Jan_20_1409,CFS popping time,59.993363161000005,down,1,,3,מנוחת עולמים,Hebrew,1.72409892082,1,,12
2888,2888,144,Sklar,50,1,2.11627907,23,,,down,2016_Jan_20_1409,CFS popping time,59.993363161000005,down,1,,3,ironed shirt,Neutral phrase,1.78809905052,1,1006.0,12
2889,2889,145,New,50,1,-2.348837209,23,,,up,2016_Jan_20_1409,CFS popping time,59.993363161000005,up,1,,3,The baby hit the brick,Neutral sentence,2.00490283966,1,10.0,22
2890,2890,146,Sklar_Hebrew_neutral,50,1,1.9,23,,,down,2016_Jan_20_1409,CFS popping time,59.993363161000005,down,1,,3,חולצה מגוהצת,Hebrew,2.08318710327,1,,12
2891,2891,147,Sklar,50,1,-3.833333333,23,,,down,2016_Jan_20_1409,CFS popping time,59.993363161000005,down,1,,1,overdose,Negative phrase,2.61612391472,1,1027.0,8
2892,2892,148,Sklar,50,1,0.214285714,23,,,down,2016_Jan_20_1409,CFS popping time,59.993363161000005,down,1,,3,cogwheel,Neutral phrase,1.41645598412,1,1003.0,8
2893,2893,149,New,50,1,-3.8409090910000003,23,,,up,2016_Jan_20_1409,CFS popping time,59.993363161000005,up,1,,2,The criminal tackled the policeman,Negative sentence,2.58767604828,1,28.0,34
2894,2894,150,Sklar,50,1,0.681818182,23,,,up,2016_Jan_20_1409,CFS popping time,59.993363161000005,up,1,,3,hand rail,Neutral phrase,1.15008807182,1,1007.0,9
2895,2895,151,Sklar_Hebrew_negative,80,1,-4.15,23,,,down,2016_Jan_20_1409,CFS popping time,59.993363161000005,down,1,,3,יתד בעין,Hebrew,0.966829061508,1,,8
2896,2896,152,Sklar_Hebrew_negative,50,1,-2.25,23,,,up,2016_Jan_20_1409,CFS popping time,59.993363161000005,up,1,,2,סוף העולם,Hebrew,1.28313112259,1,,9
2897,2897,153,New,50,1,-1.0,23,,,up,2016_Jan_20_1409,CFS popping time,59.993363161000005,up,1,,3,Claire went over the bridge,Negative sentence,1.34996891022,1,20.0,27
2898,2898,154,Sklar,50,1,-4.395348837,23,,,down,2016_Jan_20_1409,CFS popping time,59.993363161000005,down,1,,3,concentration camp,Negative phrase,1.03819584846,1,1026.0,18
2899,2899,155,Sklar,50,1,0.88372093,23,,,down,2016_Jan_20_1409,CFS popping time,59.993363161000005,down,1,,3,front door,Neutral phrase,1.10802102089,1,1004.0,10
2900,2900,156,Sklar,50,1,0.292682927,23,,,down,2016_Jan_20_1409,CFS popping time,59.993363161000005,down,1,,2,wooden stool,Neutral phrase,1.44133901596,1,1017.0,12
2901,2901,157,New,50,1,-4.837209302,23,,,down,2016_Jan_20_1409,CFS popping time,59.993363161000005,down,1,,2,The fire killed the fireman,Negative sentence,1.0167350769,1,4.0,27
2902,2902,158,Sklar_Hebrew_neutral,50,1,-0.3,23,,,up,2016_Jan_20_1409,CFS popping time,59.993363161000005,up,1,,2,שמשה קדמית,Hebrew,1.15023612976,1,,10
2903,2903,159,Sklar,50,1,0.613636364,23,,,up,2016_Jan_20_1409,CFS popping time,59.993363161000005,up,1,,2,pedestrian crossing,Neutral phrase,1.18332600594,1,1013.0,19
2904,2904,160,Sklar,50,1,-2.933333333,23,,,up,2016_Jan_20_1409,CFS popping time,59.993363161000005,up,1,,3,bad breath,Negative phrase,1.46652889252,1,1032.0,10
2905,2905,161,Sklar_Hebrew_negative,80,1,-3.85,23,,,down,2016_Jan_20_1409,CFS popping time,59.993363161000005,down,1,,2,נרדם בנהיגה,Hebrew,0.766852140427,1,,11
2906,2906,162,Sklar_Hebrew_neutral,80,1,0.2,23,,,down,2016_Jan_20_1409,CFS popping time,59.993363161000005,down,1,,3,בניין דירות,Hebrew,1.34984588623,1,,11
2907,2907,163,New,50,1,1.9318181819999998,23,,,up,2016_Jan_20_1409,CFS popping time,59.993363161000005,up,1,,2,Sam hit the ball,Neutral sentence,1.67116594315,1,16.0,16
2908,2908,164,Sklar_Hebrew_negative,50,1,2.25,23,,,up,2016_Jan_20_1409,CFS popping time,59.993363161000005,up,1,,2,פנס בעין,Hebrew,1.54995894432,1,,8
2909,2909,165,Sklar_Hebrew_neutral,80,1,0.35,23,,,up,2016_Jan_20_1409,CFS popping time,59.993363161000005,up,1,,3,שרפרף מעץ,Hebrew,1.55482316017,1,,9
2910,2910,166,New,50,1,-0.06818181799999999,23,,,down,2016_Jan_20_1409,CFS popping time,59.993363161000005,down,1,,3,The child spun the washer,Neutral sentence,1.23340296745,1,27.0,25
2911,2911,167,Sklar_Hebrew_neutral,80,1,0.75,23,,,down,2016_Jan_20_1409,CFS popping time,59.993363161000005,down,1,,3,מסך מחשב,Hebrew,1.10009598732,1,,8
2912,2912,168,New,50,1,-4.302325581,23,,,down,2016_Jan_20_1409,CFS popping time,59.993363161000005,down,1,,3,kidnap,Negative phrase,1.73320508003,1,1040.0,6
2913,2913,169,New,50,1,2.6818181819999998,23,,,down,2016_Jan_20_1409,CFS popping time,59.993363161000005,down,1,,2,The bunny outwitted the hunter,Neutral sentence,2.52094888687,1,22.0,30
2914,2914,170,Sklar_Hebrew_neutral,50,1,0.85,23,,,up,2016_Jan_20_1409,CFS popping time,59.993363161000005,up,1,,2,תיק גב,Hebrew,2.9662399292,1,,6
2915,2915,171,Sklar_Hebrew_neutral,80,1,1.45,23,,,down,2016_Jan_20_1409,CFS popping time,59.993363161000005,down,1,,3,תיקרה גבוהה,Hebrew,0.84140086174,1,,11
2916,2916,172,Sklar,50,1,-0.13636363599999998,23,,,up,2016_Jan_20_1409,CFS popping time,59.993363161000005,up,1,,3,facial hair,Negative phrase,1.29996490479,1,1049.0,11
2917,2917,173,New,50,1,0.071428571,23,,,up,2016_Jan_20_1409,CFS popping time,59.993363161000005,up,1,,3,The pig was a male,Neutral sentence,1.18322300911,1,18.0,18
2918,2918,174,New,50,1,-2.3111111109999998,23,,,down,2016_Jan_20_1409,CFS popping time,59.993363161000005,down,1,,3,Steve jumped on the dog,Negative sentence,1.22138595581,1,11.0,23
2919,2919,175,New,50,1,-3.1395348839999997,23,,,up,2016_Jan_20_1409,CFS popping time,59.993363161000005,up,1,,2,water boarding,Negative phrase,1.30498504639,1,1034.0,14
2920,2920,176,Sklar_Hebrew_neutral,50,1,0.85,23,,,down,2016_Jan_20_1409,CFS popping time,59.993363161000005,down,1,,2,דף שורות,Hebrew,1.84090018272,1,,8
2921,2921,177,New,50,1,-4.195121951,23,,,down,2016_Jan_20_1409,CFS popping time,59.993363161000005,down,1,,3,Mum hit the baby,Negative sentence,1.70769691467,1,14.0,16
2922,2922,178,Sklar_Hebrew_neutral,50,1,0.35,23,,,up,2016_Jan_20_1409,CFS popping time,59.993363161000005,up,1,,2,מנחת מסוקים,Hebrew,1.2381169796,1,,11
2923,2923,179,Sklar_Hebrew_negative,80,1,-3.55,23,,,up,2016_Jan_20_1409,CFS popping time,59.993363161000005,up,1,,3,רכב הפוך,Hebrew,1.00472283363,1,,8
2924,2924,180,Sklar_Hebrew_negative,50,1,-3.54,23,,,down,2016_Jan_20_1409,CFS popping time,59.993363161000005,down,1,,3,מנת יתר,Hebrew,2.59957313538,1,,7
2925,2925,181,Sklar_Hebrew_neutral,80,1,2.05,23,,,down,2016_Jan_20_1409,CFS popping time,59.993363161000005,down,1,,3,ארון בגדים,Hebrew,0.950329065323,1,,10
2926,2926,182,Sklar_Hebrew_negative,50,1,-2.7,23,,,down,2016_Jan_20_1409,CFS popping time,59.993363161000005,down,1,,3,לקפוץ מהגג,Hebrew,1.33316802979,1,,10
2927,2927,183,Sklar_Hebrew_negative,50,1,-3.85,23,,,down,2016_Jan_20_1409,CFS popping time,59.993363161000005,down,1,,3,נרדם בנהיגה,Hebrew,1.35450696945,1,,11
2928,2928,184,New,50,1,2.022727273,23,,,up,2016_Jan_20_1409,CFS popping time,59.993363161000005,up,1,,3,The policeman tackled the criminal,Neutral sentence,1.0880420208,1,28.0,34
2929,2929,185,Sklar,50,1,0.744186047,23,,,down,2016_Jan_20_1409,CFS popping time,59.993363161000005,down,1,,3,backpack,Neutral phrase,1.11679792404,1,1019.0,8
2930,2930,186,Sklar_Hebrew_negative,80,1,-4.7,23,,,down,2016_Jan_20_1409,CFS popping time,59.993363161000005,down,1,,3,תינוק בתנור,Hebrew,0.838493824005,1,,11
2931,2931,187,Sklar_Hebrew_negative,50,1,-2.0,23,,,down,2016_Jan_20_1409,CFS popping time,59.993363161000005,down,1,,3,בן-כלבה,Hebrew,1.23350310326,1,,7
